date,victim_code,incoming_code,victim_ret_5d_pct,candidate_ret_5d_pct,victim_ret_10d_pct,candidate_ret_10d_pct,victim_ret_20d_pct,candidate_ret_20d_pct,victim_ret_60d_pct,candidate_ret_60d_pct
2017-11-01,US.TTWO,US.VRSK,6.413,2.993,6.16,1.057,0.895,7.276,7.01,10.28
2017-11-03,US.TTWO,US.QCOM,6.197,4.465,8.161,7.944,-6.261,5.33,14.422,8.985
2017-11-06,US.TTWO,US.MRVL,10.523,-0.347,9.72,6.881,-2.626,8.762,13.71,11.293
2017-11-07,US.TTWO,US.ISRG,11.74,-0.018,11.871,1.905,-1.41,-3.069,10.283,2.038
2017-11-10,US.TTWO,US.MNST,1.85,1.651,1.824,0.997,-6.44,2.91,-10.546,1.324
2017-11-13,US.TTWO,US.MNST,-0.727,-1.672,-1.75,-0.177,-8.997,1.141,-8.295,1.109
2017-11-14,US.TTWO,US.PEP,0.118,0.251,-6.25,0.933,-9.371,2.468,-7.529,-2.638
2017-11-16,US.TTWO,US.CSCO,-0.858,1.7,-6.846,4.794,-6.484,6.438,-10.378,18.183
2017-11-17,US.TTWO,US.ROST,-0.025,-1.279,-13.334,8.233,-6.366,7.607,-8.199,11.854
2017-11-20,US.TTWO,US.MRVL,-1.031,7.781,-11.252,1.76,-6.917,3.613,-8.825,5.336
2017-11-21,US.TTWO,US.MRVL,-6.36,-4.596,-11.872,-6.271,-8.629,-4.167,-9.696,-0.071
2017-11-22,US.TTWO,US.CPRT,-5.418,5.243,-9.666,6.998,-6.342,5.852,-7.97,12.436
2017-11-24,US.TTWO,US.AMZN,-6.04,-1.994,-9.391,-2.024,-7.414,-1.487,-7.847,25.239
2017-11-28,US.TTWO,US.CSCO,-10.328,-1.113,-7.376,0.477,-7.221,2.2,-1.386,21.119
2017-11-29,US.TTWO,US.ROST,-5.886,1.325,-3.329,1.563,-1.669,6.384,0.7,2.318
2017-11-30,US.TTWO,US.CTAS,-4.491,0.356,-2.268,-0.165,-1.587,-1.023,0.287,8.397
2018-01-02,US.PEP,US.NFLX,0.017,4.098,0.949,8.171,1.897,34.431,-6.864,46.889
2018-01-03,US.PEP,US.NVDA,-0.229,5.276,1.104,5.634,2.166,13.192,-8.415,4.103
2018-01-04,US.PEP,US.BKR,-1.225,5.4,1.555,0.318,0.237,-10.338,-7.894,-16.489
2018-01-05,US.PEP,US.SPY,-1.087,1.646,2.393,3.39,-3.548,-3.471,-6.468,-3.22
2018-01-08,US.PEP,US.AMZN,-0.11,4.651,2.805,9.277,-3.755,15.717,-5.596,16.432
2018-01-09,US.PEP,US.GILD,0.932,4.661,2.591,4.097,-3.879,5.967,-6.752,-5.34
2018-01-10,US.PEP,US.WDAY,1.336,-0.753,2.911,1.034,-6.239,-2.777,-6.207,8.016
2018-01-11,US.PEP,US.IDXX,2.815,5.317,4.175,9.049,-4.877,0.84,-5.708,12.681
2018-01-12,US.PEP,US.TXN,3.518,5.962,1.951,-0.062,-4.643,-9.063,-6.728,-8.706
2018-01-16,US.PEP,US.QCOM,2.919,0.132,1.722,-1.846,-4.853,-3.736,-7.424,-18.427
2018-01-17,US.PEP,US.ASML,1.645,1.629,0.94,2.006,-8.449,-4.16,-7.646,3.433
2018-01-18,US.PEP,US.PANW,1.554,-0.342,1.05,1.134,-6.787,1.755,-6.987,19.769
2018-01-19,US.PEP,US.OKTA,1.323,6.169,-1.298,0.446,-7.581,19.088,-8.734,42.426
2018-01-22,US.PEP,US.GOOG,-1.514,1.71,-5.802,-8.736,-9.9,-4.616,-11.307,-7.244
2018-01-23,US.PEP,US.NFLX,-1.162,11.391,-6.381,6.165,-10.965,12.286,-12.325,32.926
2018-01-25,US.PEP,US.NFLX,-0.496,-1.717,-8.892,-7.282,-9.28,6.018,-14.526,18.165
2018-01-26,US.PEP,US.GILD,-2.587,-4.365,-8.689,-7.185,-8.886,-4.294,-16.073,-14.305
2018-01-29,US.PEP,US.NFLX,-4.354,-10.657,-6.468,-9.361,-7.337,2.115,-14.851,7.439
2018-01-31,US.PEP,US.TTWO,-5.653,-7.484,-9.302,-15.876,-9.46,-15.102,-14.828,-22.136
2018-02-01,US.PEP,US.IDXX,-8.437,-12.72,-7.756,-6.445,-8.69,-4.218,-15.473,0.278
2018-03-08,US.PANW,US.FTNT,0.725,0.166,-1.503,-0.887,3.299,0.444,10.893,15.493
2018-03-09,US.PANW,US.CTAS,-0.557,-2.815,-3.581,-5.861,-0.313,-5.962,8.143,6.467
2018-03-12,US.PANW,US.AVGO,-1.903,-6.897,-1.202,-5.131,-1.534,-8.229,6.984,1.001
2018-04-18,US.PCAR,US.ISRG,-8.74,-7.021,-12.73,-4.675,-9.775,-2.121,-10.45,11.318
2018-05-04,US.BKR,US.IDXX,-0.667,-0.386,-0.361,-5.391,-9.25,3.115,-3.944,15.424
2018-05-07,US.BKR,US.NVDA,0.14,2.686,1.852,-1.785,-5.669,6.657,-3.817,-0.827
2018-05-09,US.BKR,US.EA,1.32,-0.114,-0.907,1.901,-4.619,4.503,-6.846,-0.107
2018-05-10,US.BKR,US.CTAS,1.271,0.159,-1.41,-0.17,-4.091,5.232,-3.538,15.514
2018-05-11,US.BKR,US.TTD,0.308,13.252,-2.964,9.192,-4.502,17.471,-1.622,19.204
2018-05-15,US.BKR,US.TTD,0.915,2.506,-1.054,5.385,-5.572,12.266,-3.881,16.293
2018-05-22,US.BKR,US.MU,-1.951,5.997,-4.835,0.661,-9.148,-0.136,-13.242,-20.21
2018-05-23,US.BKR,US.NFLX,-4.023,1.996,-3.746,4.839,-10.322,20.515,-13.957,-8.105
2018-05-24,US.BKR,US.ALGN,-2.075,5.062,-2.719,9.346,-8.27,11.428,-10.261,11.115
2018-05-29,US.BKR,US.OKTA,-3.613,1.714,-0.946,-1.342,-4.99,-7.622,-6.739,6.709
2018-06-01,US.BKR,US.TXN,-0.658,0.819,-6.756,0.949,-5.439,-3.963,-4.724,0.948
2018-06-04,US.BKR,US.GOOG,4.53,-0.816,-0.398,2.999,0.826,-1.038,2.265,8.063
2018-06-05,US.BKR,US.ASML,2.767,0.01,-2.559,-1.58,-0.952,-8.984,1.16,-1.258
2018-06-06,US.BKR,US.ASML,-1.674,0.069,-4.532,-3.995,-4.013,-8.681,-1.905,-4.143
2018-06-07,US.BKR,US.ZS,-2.912,4.234,-6.832,-6.827,-2.94,0.582,-4.958,13.231
2018-06-08,US.BKR,US.MNST,-6.138,1.712,-5.706,2.487,-0.749,5.84,-6.686,9.823
2018-06-12,US.BKR,US.PAYX,-5.182,0.0,-4.082,-0.648,-4.69,0.13,-10.278,8.307
2018-06-13,US.BKR,US.NFLX,-2.907,9.694,-1.351,2.753,-3.787,8.836,-7.751,-8.225
2018-06-14,US.BKR,US.CMCSA,-4.038,-3.046,-2.167,-3.519,-3.118,3.2,-5.196,8.137
2018-06-15,US.BKR,US.PEP,0.461,0.706,1.412,1.171,-0.737,4.972,0.061,6.186
2018-06-18,US.BKR,US.GOOG,-0.307,-4.146,1.229,-3.92,0.307,2.159,-0.43,-0.907
2018-06-19,US.BKR,US.REGN,1.16,0.049,1.649,8.191,-0.611,11.897,-1.435,21.598
2018-06-20,US.BKR,US.NFLX,1.603,-6.327,0.544,-4.408,-3.901,-12.604,-4.566,-12.525
2018-06-29,US.BKR,US.VRTX,4.269,2.471,-2.119,6.625,5.026,2.624,1.332,7.466
2018-07-06,US.BKR,US.AMGN,-3.089,2.565,-4.96,-0.272,0.624,3.654,-2.049,9.061
2018-07-09,US.BKR,US.AMGN,-6.127,0.366,-5.633,-2.163,1.336,1.772,-6.359,7.681
2018-07-10,US.BKR,US.PEP,-4.756,1.763,-3.735,1.639,2.655,1.178,-6.536,-3.969
2018-07-12,US.BKR,US.MSFT,-3.021,0.202,3.814,5.212,5.798,5.26,-2.655,8.035
2018-07-13,US.BKR,US.COST,-1.931,0.993,6.436,1.436,6.497,1.741,-2.268,3.669
2018-07-16,US.BKR,US.MELI,0.526,5.838,7.3,0.0,5.537,4.548,0.928,-0.929
2018-07-17,US.BKR,US.PEP,1.072,-0.122,5.944,0.104,3.952,-1.549,-2.206,-5.791
2018-07-18,US.BKR,US.ASML,2.212,0.516,5.284,-1.925,-2.273,-10.016,-5.806,-22.251
2018-11-30,US.CTAS,US.WDAY,-8.453,-2.634,-11.293,-6.244,-10.615,-2.598,11.191,15.329
2018-12-03,US.CTAS,US.AMD,-10.002,-15.732,-12.024,-17.756,-12.969,-28.089,9.093,-1.434
2019-01-17,US.NFLX,US.FAST,-4.287,3.819,-3.777,6.361,1.042,10.612,-1.223,20.8
2019-01-18,US.NFLX,US.FAST,-1.014,0.067,3.61,4.235,6.73,6.0,6.004,17.982
2019-01-24,US.NFLX,US.ADI,3.928,4.338,5.522,6.206,11.127,11.778,15.511,20.519
2019-01-25,US.NFLX,US.ASML,0.532,1.054,2.816,2.656,7.65,6.222,12.968,17.244
2019-01-29,US.NFLX,US.PCAR,8.182,1.168,9.447,3.593,10.328,6.262,11.988,9.06
2019-01-30,US.NFLX,US.AAPL,3.385,5.44,3.261,3.425,5.119,5.23,10.036,24.161
2019-01-31,US.NFLX,US.META,1.535,-0.186,5.764,-1.644,5.249,-2.646,9.523,16.852
2019-02-01,US.NFLX,US.PAYX,2.272,3.311,5.008,5.426,3.293,6.427,9.03,17.293
2019-02-04,US.NFLX,US.SNPS,-1.597,1.343,3.011,4.408,0.842,5.966,7.819,23.093
2019-02-05,US.NFLX,US.PAYX,1.169,1.478,1.152,2.143,1.068,4.177,6.534,12.259
2019-02-06,US.NFLX,US.TXN,-0.119,0.629,1.357,0.15,0.116,-1.437,9.325,11.049
2019-02-08,US.NFLX,US.VRSK,2.676,2.787,4.701,2.664,3.248,4.37,6.586,15.407
2019-02-11,US.NFLX,US.CTAS,4.683,2.976,5.565,2.829,3.049,3.279,5.391,11.29
2019-02-12,US.NFLX,US.ORLY,-0.017,1.345,0.806,-2.782,0.344,-2.949,0.772,-2.933
2019-02-15,US.NFLX,US.TMUS,1.973,1.388,-1.634,-0.555,1.841,2.262,-3.155,2.151
2019-02-20,US.NFLX,US.CDNS,0.822,4.322,-0.083,6.247,4.254,11.585,-0.167,26.839
2019-02-21,US.NFLX,US.CPRT,0.317,3.786,-1.224,3.078,5.855,5.714,-0.706,16.045
2019-02-22,US.NFLX,US.INTU,-1.57,-0.211,-3.697,-2.016,-0.554,0.693,-4.107,-2.714
2019-02-27,US.NFLX,US.MELI,-0.898,3.325,-0.457,13.712,-2.618,8.565,-2.938,29.997
2019-02-28,US.NFLX,US.MNST,-1.536,-3.509,0.201,-6.517,-0.975,-14.68,-1.036,-0.642
2019-03-01,US.NFLX,US.ZS,-2.161,-0.05,1.159,10.93,-0.213,17.104,-0.711,22.569
2019-03-08,US.NFLX,US.COST,3.392,2.537,3.264,4.275,4.545,7.923,1.087,8.1
2019-03-11,US.NFLX,US.CDNS,1.276,1.835,2.054,3.586,0.711,6.704,-0.872,7.572
2019-03-12,US.NFLX,US.GOOGL,0.705,0.435,1.039,-0.619,2.369,0.454,0.241,-12.486
2019-03-13,US.NFLX,US.MELI,3.879,-1.965,-2.17,-4.526,0.75,1.262,-0.094,19.01
2019-03-14,US.NFLX,US.ZS,5.309,4.452,-1.173,6.14,2.461,1.21,-1.898,14.909
2019-03-15,US.NFLX,US.ASML,-0.124,-2.777,-1.356,-2.613,-2.855,5.495,-2.819,5.073
2019-03-20,US.NFLX,US.GOOG,-5.823,-4.163,-1.458,-1.475,-5.458,1.011,-9.458,-11.325
2019-03-21,US.NFLX,US.AAPL,-6.156,-3.265,-2.644,0.308,-4.637,4.495,-7.211,-0.232
2019-03-26,US.NFLX,US.VRSK,2.153,2.43,1.317,2.612,3.961,5.915,1.456,11.047
2019-04-01,US.NFLX,US.SNPS,-1.512,-0.97,-4.93,0.0,0.976,2.985,-1.297,5.452
2019-04-02,US.NFLX,US.CPRT,-0.819,1.71,-2.246,3.198,3.016,4.512,0.625,16.149
2019-04-03,US.NFLX,US.LIN,-1.577,-0.941,-4.059,-1.549,2.518,-1.231,-0.657,10.41
2019-04-11,US.BKR,US.FAST,-3.976,3.797,-4.051,4.731,-16.279,-3.556,-5.484,-7.229
2019-04-12,US.BKR,US.AVGO,0.834,-0.647,-1.554,-1.374,-17.589,-7.539,-3.029,-12.718
2019-04-15,US.BKR,US.FTNT,0.077,-3.392,-7.437,-1.89,-14.143,-14.724,-1.966,-11.72
2019-04-18,US.BKR,US.HON,-0.078,1.987,-5.742,2.79,-10.508,0.554,-5.153,4.092
2019-04-23,US.BKR,US.AMZN,-7.509,0.143,-10.628,-0.144,-8.367,-3.444,-9.532,2.814
2019-04-25,US.BKR,US.MSFT,-8.017,-2.276,-11.576,-2.826,-9.102,-1.938,-5.554,7.582
2019-04-26,US.BKR,US.MNST,-5.668,5.801,-12.744,5.616,-12.487,6.32,-4.212,7.46
2019-04-29,US.BKR,US.TTD,-7.817,-0.133,-16.288,-21.75,-13.956,-10.536,-3.516,9.956
2019-05-01,US.MRVL,US.MDLZ,-3.323,-1.241,-6.402,0.374,-10.089,-0.768,11.003,6.761
2019-05-03,US.MRVL,US.MELI,-4.779,-3.645,-8.384,-0.755,-9.478,-1.757,9.09,9.472
2019-05-10,US.MRVL,US.ZS,-3.786,7.124,-6.763,0.286,3.998,4.582,3.48,8.688
2019-05-16,US.SBUX,US.LIN,-3.156,-1.37,-3.599,-3.322,6.768,8.543,20.747,2.916
2019-06-07,US.SBUX,US.MNST,2.134,-6.963,1.625,-3.246,6.014,0.121,17.77,-12.561
2019-06-10,US.SBUX,US.DXCM,1.33,8.596,2.099,6.66,6.469,6.747,17.752,22.53
2019-06-12,US.SBUX,US.DXCM,1.061,5.858,0.543,-2.575,7.404,4.977,15.884,10.477
2019-06-17,US.SBUX,US.KDP,0.759,-0.233,1.843,-1.864,8.504,-5.348,10.003,-5.449
2019-06-18,US.SBUX,US.AMGN,1.604,1.558,3.123,2.77,8.84,-2.505,11.443,7.579
2019-06-19,US.SBUX,US.ADBE,-0.513,-0.855,4.749,4.976,9.176,6.48,8.368,-4.416
2019-06-20,US.SBUX,US.ADBE,-1.334,-2.939,3.66,0.619,6.624,1.576,5.985,-6.349
2019-06-21,US.SBUX,US.BKR,0.012,-2.145,4.319,0.079,8.471,-4.807,8.678,-6.4
2019-07-01,US.SBUX,US.AVGO,3.17,-8.355,6.541,-5.46,14.311,-0.266,7.265,-7.42
2019-07-03,US.SBUX,US.SPY,1.458,0.171,4.226,0.01,8.646,-1.325,1.042,-0.681
2019-07-10,US.AMZN,US.META,-1.258,-0.459,-0.823,0.952,-11.104,-8.672,-14.523,-11.518
2019-07-11,US.AMZN,US.FTNT,-1.158,2.843,-1.362,1.523,-8.405,0.369,-13.064,-7.816
2019-07-12,US.AMZN,US.CMCSA,-2.311,-1.299,-3.379,-0.022,-10.115,-3.831,-13.841,0.355
2019-07-15,US.AMZN,US.TSLA,-1.75,0.86,-5.371,-6.994,-11.681,-9.661,-15.61,-5.306
2019-07-18,US.AMZN,US.KLAC,-0.206,4.745,-6.197,2.535,-10.202,-0.478,-12.436,20.9
2019-07-22,US.AMZN,US.AMAT,-3.685,-0.118,-11.105,-10.388,-8.537,-7.156,-10.991,4.768
2019-07-23,US.AMZN,US.KLAC,-4.811,-0.122,-10.362,-3.252,-9.682,0.706,-10.883,14.615
2019-07-24,US.AMZN,US.ADI,-6.699,-5.761,-10.366,-11.89,-8.86,-12.877,-10.662,-11.302
2019-07-26,US.SBUX,US.BKNG,-3.632,-6.14,-2.467,-2.499,-4.087,-3.466,-13.557,2.816
2019-09-03,US.PDD,US.AEP,4.812,-1.909,6.556,-0.056,-1.504,0.497,11.218,-0.653
2019-09-04,US.PDD,US.AMAT,7.853,4.141,1.088,5.211,-4.147,-0.101,5.471,18.141
2019-09-05,US.PDD,US.NVDA,3.699,2.52,-0.717,-1.558,-5.506,0.873,3.097,20.674
2019-09-10,US.PDD,US.ON,1.664,0.924,-11.076,-3.441,-10.33,-12.07,2.869,9.861
2019-09-11,US.PDD,US.AAPL,-6.272,-0.367,-12.053,-1.145,-13.335,1.539,-0.245,19.137
2019-09-16,US.PDD,US.FANG,-2.62,-6.449,-7.227,-14.456,-5.442,-20.145,9.79,-20.424
2019-10-11,US.PDD,US.FAST,1.582,-1.403,24.285,2.913,31.558,2.608,23.25,0.2
2019-10-15,US.PDD,US.NVDA,1.267,-0.387,19.328,3.336,22.481,6.742,13.2,24.51
2019-10-21,US.PDD,US.VRTX,25.235,5.716,25.088,8.658,22.088,14.423,16.206,28.317
2019-10-22,US.PDD,US.PCAR,17.835,1.283,26.651,4.456,18.475,4.563,14.722,6.448
2019-10-24,US.PDD,US.LRCX,2.302,2.075,8.383,3.246,-20.971,-0.648,-2.753,17.887
2019-10-25,US.PDD,US.TSLA,1.592,-4.517,5.852,2.746,-16.773,1.496,-6.048,74.382
2019-10-28,US.PDD,US.ON,-0.117,2.357,-1.55,1.367,-14.232,2.405,-12.306,17.822
2019-10-29,US.PDD,US.AMGN,7.481,2.914,2.642,5.895,-8.691,12.899,-9.654,7.389
2019-11-01,US.PDD,US.FTNT,4.194,6.768,3.061,12.659,-13.136,15.3,-13.401,31.288
2019-11-04,US.PDD,US.AMD,-1.434,0.055,-2.398,9.893,-14.954,7.192,-17.188,29.512
2019-11-05,US.PDD,US.ADBE,-4.503,0.84,-6.455,3.91,-17.643,4.57,-17.781,23.751
2019-11-07,US.PDD,US.QCOM,-4.595,0.556,-27.084,-5.412,-13.369,-6.124,-17.525,1.817
2019-11-12,US.PDD,US.MRVL,-2.045,-6.092,-11.042,-5.558,-10.248,-11.721,-17.007,-13.77
2019-11-13,US.PDD,US.ADP,-24.682,0.947,-13.984,1.479,-8.635,-0.536,-13.648,5.896
2019-11-15,US.PDD,US.AMAT,-20.51,-9.55,-15.716,-8.321,-9.542,-3.05,-12.488,8.932
2019-11-18,US.PDD,US.FTNT,-12.021,1.252,-12.864,-0.039,-6.745,2.417,-10.576,14.782
2019-11-19,US.PDD,US.AMD,-9.185,-5.57,-11.96,-3.875,-7.367,2.446,-10.511,37.782
2019-11-22,US.ALGN,US.REGN,-0.022,1.503,-0.343,1.378,1.363,3.754,-5.153,11.781
2019-11-25,US.ALGN,US.ZS,-0.615,4.783,-1.59,-8.454,-0.065,-5.259,-13.651,2.917
2019-11-27,US.ALGN,US.CDNS,-1.82,-7.179,-4.016,-5.67,-0.708,-0.86,-18.625,-2.849
2019-12-12,US.ALGN,US.MU,1.997,6.985,3.446,6.004,11.059,12.713,-24.669,-14.224
2019-12-16,US.ALGN,US.TSLA,3.011,9.887,3.344,9.654,1.515,35.911,-27.455,43.282
2019-12-19,US.ALGN,US.NFLX,1.421,-0.942,4.431,1.087,-0.212,1.773,-46.754,-5.042
2019-12-20,US.ALGN,US.AEP,1.004,-0.959,3.727,-1.334,2.353,5.623,-47.88,-13.991
2019-12-23,US.ALGN,US.AMD,0.324,0.88,2.826,5.213,-2.646,13.748,-47.933,-12.868
2019-12-24,US.ALGN,US.AMD,2.084,5.501,6.711,5.221,-2.846,8.187,-50.441,-10.529
2019-12-26,US.ALGN,US.AMZN,0.783,0.332,5.416,0.77,-6.235,-2.163,-40.602,3.817
2020-01-02,US.ALGN,US.AMD,4.533,-0.265,0.476,1.365,-9.37,-4.277,-36.576,-2.525
2020-01-06,US.ALGN,US.GOOGL,4.264,3.02,-4.446,6.041,-10.27,3.405,-45.012,-21.155
2020-01-07,US.ALGN,US.MU,1.607,-1.287,-1.325,1.545,-5.497,-2.574,-46.276,-29.483
2020-01-08,US.ALGN,US.WDAY,-4.161,0.263,-5.322,3.173,-6.727,4.919,-46.084,-35.046
2020-01-09,US.ALGN,US.ZS,-3.881,14.481,-8.957,7.037,-12.771,9.204,-40.399,17.241
2020-01-10,US.ALGN,US.MELI,-4.306,0.527,-11.052,-2.333,-11.693,-1.68,-40.494,-21.481
2020-01-13,US.ALGN,US.ZS,-8.354,1.493,-10.149,-5.233,-11.276,2.18,-38.132,8.906
2020-01-15,US.ALGN,US.AEP,-1.211,4.729,-4.09,8.117,-0.412,8.279,-32.244,-12.662
2020-01-16,US.ALGN,US.TMUS,-5.28,0.172,-9.799,-2.763,-3.536,18.468,-33.34,10.044
2020-01-17,US.ALGN,US.QCOM,-7.05,-9.238,-9.861,-9.832,-3.837,-8.216,-34.51,-20.139
2020-01-21,US.ALGN,US.COST,-1.958,-0.769,-6.095,-2.669,1.457,3.333,-33.983,2.866
2020-01-22,US.ALGN,US.INTU,-6.341,-1.583,-4.228,-0.244,-2.442,3.69,-30.901,-8.463
2020-01-24,US.ALGN,US.AEP,-4.771,2.103,-4.189,0.592,-11.064,-0.735,-30.639,-18.671
2020-04-14,US.SPY,US.CDNS,-3.788,-2.273,0.684,2.81,1.015,6.191,11.267,33.023
2020-04-17,US.SPY,US.REGN,-1.28,-0.454,-1.343,-7.611,-0.126,1.394,11.751,12.736
2020-04-20,US.SPY,US.CRWD,1.939,7.555,0.703,7.307,4.762,11.209,14.8,50.738
2020-04-28,US.META,US.CPRT,13.209,-1.277,14.865,2.312,25.275,9.671,27.166,11.891
2020-04-29,US.META,US.ALGN,7.354,-2.108,5.618,-8.886,16.103,12.966,18.806,35.162
2020-05-05,US.META,US.TEAM,1.463,3.786,4.738,6.899,11.151,8.185,13.247,10.662
2020-05-07,US.META,US.PANW,-2.106,3.022,9.529,7.681,9.235,8.568,19.265,19.378
2020-05-08,US.META,US.TMUS,-0.692,-1.218,10.624,-2.761,8.971,6.029,17.65,10.018
2020-05-11,US.META,US.DDOG,0.005,21.045,8.922,27.491,11.957,32.412,16.859,69.366
2020-05-12,US.META,US.DDOG,3.227,1.743,9.062,-2.963,12.675,13.651,26.264,30.714
2020-05-15,US.META,US.NVDA,11.395,6.307,9.972,3.716,10.252,8.093,21.458,27.844
2020-05-18,US.META,US.PDD,8.917,-2.362,9.161,1.264,10.535,17.364,21.905,35.585
2020-05-19,US.META,US.TTWO,5.653,-5.427,6.123,-9.097,8.599,-2.334,20.481,20.416
2020-05-20,US.META,US.ASML,-1.961,-1.792,-1.6,8.682,2.596,10.506,13.597,14.368
2020-05-26,US.META,US.BKNG,0.224,-5.261,2.786,1.778,4.324,-3.996,13.088,1.177
2020-05-27,US.META,US.PCAR,0.445,-0.573,3.312,2.318,2.13,-3.384,17.4,16.568
2020-05-28,US.META,US.WDAY,0.368,-3.977,-0.457,-4.963,4.533,2.027,18.429,5.527
2020-05-29,US.META,US.ZS,2.523,1.244,1.55,4.465,-4.003,8.064,20.57,38.383
2020-06-01,US.META,US.CRWD,-0.22,0.622,0.254,4.407,-4.86,3.437,21.09,19.749
2020-06-02,US.META,US.MRVL,2.557,1.618,1.259,0.376,-2.428,1.3,30.59,3.052
2020-06-03,US.META,US.AVGO,2.855,1.78,2.333,1.263,3.211,2.075,27.398,10.695
2020-06-05,US.META,US.ADP,-0.949,-7.655,3.475,-6.405,4.121,-5.318,27.053,-12.63
2020-06-08,US.META,US.FANG,0.475,-19.559,3.379,-22.952,4.088,-32.932,27.675,-35.126
2020-06-10,US.META,US.MSFT,-0.507,-1.321,-1.145,0.508,3.282,8.88,22.976,10.661
2020-06-19,US.META,US.AMGN,-9.51,-2.455,0.624,7.352,2.776,9.321,14.084,4.74
2020-06-22,US.META,US.ADBE,-7.767,-3.292,0.686,2.444,1.058,1.286,10.158,8.517
2020-07-01,US.META,US.AMGN,2.926,-1.356,1.423,0.031,-1.284,-3.52,7.27,-3.789
2020-07-02,US.META,US.FAST,4.991,-2.293,3.689,0.363,8.675,7.399,10.025,4.499
2020-07-06,US.META,US.ASML,-0.533,0.84,2.139,1.6,4.861,-5.01,8.952,-3.046
2020-07-07,US.META,US.COST,-0.469,3.722,0.37,3.64,3.724,7.681,8.735,12.502
2020-07-08,US.META,US.CRWD,-1.355,-9.952,-1.523,-9.463,2.274,0.175,9.463,24.723
2020-07-09,US.META,US.ZS,-1.46,-8.053,-4.867,-3.1,8.499,3.822,6.315,11.49
2020-07-14,US.META,US.ALGN,0.843,5.243,-4.009,-0.17,6.841,1.505,7.671,8.01
2020-07-15,US.META,US.ALGN,-0.171,1.168,-2.909,-4.473,8.161,-2.011,9.772,4.222
2020-07-17,US.META,US.MNST,-4.677,0.889,4.809,5.74,7.937,12.261,13.932,11.533
2020-07-20,US.META,US.IDXX,-4.857,1.571,2.665,8.584,6.413,6.479,12.517,16.737
2020-07-21,US.META,US.PCAR,-4.811,2.14,3.342,1.494,8.517,6.241,12.438,6.733
2020-07-22,US.META,US.XEL,-2.743,0.512,3.856,2.062,9.472,1.755,11.194,6.25
2020-07-23,US.META,US.CTAS,0.817,-0.396,14.05,0.007,15.653,5.617,14.329,14.98
2020-07-27,US.META,US.KDP,7.906,-3.359,12.634,-3.876,16.227,-5.814,14.587,-5.072
2020-07-29,US.META,US.MDLZ,6.786,-2.888,11.402,-1.338,30.271,2.765,19.216,0.609
2020-07-30,US.META,US.QCOM,13.126,3.61,11.429,5.803,25.041,8.238,21.446,20.879
2020-07-31,US.META,US.IDXX,5.823,-4.02,2.984,-4.613,15.765,-3.462,9.24,7.847
2020-08-03,US.META,US.CDNS,4.382,-4.098,3.651,-2.013,16.368,-0.769,12.435,-1.727
2020-08-04,US.META,US.TTWO,2.522,-5.864,5.007,-0.304,18.256,-2.828,7.141,-7.396
2020-08-05,US.META,US.PANW,4.323,-1.621,5.407,2.037,21.427,-2.514,12.729,-13.378
2020-08-07,US.META,US.TMUS,-2.682,0.348,-0.533,-0.07,5.323,-0.695,-2.637,-4.084
2020-08-10,US.META,US.ROST,-0.7,4.994,3.19,-3.459,3.103,1.167,0.875,-0.94
2020-08-12,US.META,US.QCOM,1.039,-4.102,16.938,0.216,3.155,-2.373,13.386,26.253
2020-08-17,US.META,US.NVDA,3.917,3.107,12.268,8.41,4.312,5.333,4.315,3.541
2020-08-20,US.META,US.SNPS,9.0,0.934,8.219,-0.172,-6.126,-8.008,2.952,5.145
2020-08-24,US.META,US.INTU,8.036,3.683,-0.085,-3.692,-6.131,-4.755,1.33,7.884
2020-08-25,US.META,US.HON,5.206,2.152,-2.528,0.763,-11.324,-3.591,-3.151,24.052
2020-08-26,US.META,US.ADBE,-0.464,1.005,-11.786,-9.883,-17.893,-11.508,-10.191,-11.747
2020-08-27,US.META,US.MSFT,-0.716,-4.096,-9.075,-9.952,-13.096,-8.28,-8.021,-6.902
2020-08-28,US.META,US.WDAY,-3.722,-11.514,-9.368,-14.544,-12.545,-9.652,-8.592,-15.081
2020-08-31,US.META,US.CRWD,-7.517,-0.08,-7.087,4.549,-10.713,8.447,-5.553,18.866
2020-09-01,US.META,US.AVGO,-7.352,0.136,-10.804,2.086,-11.353,2.253,-6.719,9.694
2020-09-02,US.META,US.AVGO,-11.375,-4.781,-15.762,-2.424,-11.858,-0.813,-8.162,6.277
2020-11-04,US.PDD,US.GOOGL,1.088,0.079,20.062,-0.298,31.652,4.353,65.064,9.925
2020-11-05,US.PDD,US.AMAT,18.696,-0.214,21.748,10.764,29.442,27.382,70.788,43.197
2020-11-06,US.PDD,US.ADI,32.096,2.075,25.338,1.034,28.167,8.125,72.234,13.248
2020-11-09,US.PDD,US.BKNG,33.814,-0.407,32.891,-4.645,48.379,-1.491,84.813,-1.03
2020-11-13,US.PDD,US.CSCO,-5.116,-1.039,-8.249,3.913,-6.061,6.86,32.064,15.86
2020-11-16,US.PDD,US.MU,-0.69,3.75,-3.865,8.438,0.0,18.251,38.414,42.273
2020-11-17,US.PDD,US.PANW,8.741,1.178,8.831,-0.163,9.897,10.085,53.214,33.887
2020-11-18,US.PDD,US.TSLA,2.659,17.952,9.654,21.934,13.272,34.781,53.21,64.012
