date,victim_code,incoming_code,victim_ret_5d_pct,candidate_ret_5d_pct,victim_ret_10d_pct,candidate_ret_10d_pct,victim_ret_20d_pct,candidate_ret_20d_pct,victim_ret_60d_pct,candidate_ret_60d_pct
2016-07-19,US.CPRT,US.DXCM,2.305,6.768,2.79,9.429,2.588,8.731,9.442,-1.276
2016-07-20,US.CPRT,US.MSFT,3.095,0.501,0.482,1.896,2.874,3.593,8.28,2.441
2016-07-21,US.CPRT,US.QCOM,1.367,4.172,0.965,1.752,4.663,5.189,8.503,10.558
2016-07-22,US.CPRT,US.EXC,0.149,-0.355,1.261,-3.469,3.584,-7.457,7.118,-11.922
2016-07-25,US.CPRT,US.AMD,0.944,-0.896,-0.846,-0.299,3.876,13.134,6.473,0.448
2016-07-26,US.CPRT,US.ADI,0.474,-0.052,-0.356,1.506,4.644,1.474,7.628,-0.879
2016-07-27,US.CPRT,US.AAPL,-2.534,2.759,-0.721,5.474,2.729,5.503,5.341,14.322
2016-07-28,US.CPRT,US.ORLY,-0.397,0.014,0.496,-0.197,3.49,-1.559,6.088,-4.542
2016-07-29,US.CPRT,US.GOOGL,1.11,1.97,0.357,1.985,2.26,0.238,5.967,5.611
2016-08-01,US.CPRT,US.AAPL,-1.774,2.741,-0.916,3.794,0.741,1.272,3.235,12.108
2016-08-03,US.CPRT,US.ALGN,1.86,1.544,2.38,1.175,2.04,1.033,3.5,-8.494
2016-08-05,US.CPRT,US.BKNG,-0.745,-0.441,2.294,1.257,1.333,0.61,2.882,4.243
2016-08-10,US.CPRT,US.ADBE,0.511,-0.914,3.475,0.517,-0.628,1.252,2.199,6.51
2016-08-15,US.CPRT,US.MU,3.855,4.25,1.672,8.886,-2.144,7.856,3.245,12.106
2016-08-19,US.CPRT,US.AMD,-1.131,0.656,-0.939,-1.444,-2.741,-19.16,5.77,-10.892
2016-08-23,US.CPRT,US.PANW,-3.418,0.943,-3.399,3.673,1.039,5.285,5.382,12.891
2016-08-29,US.CPRT,US.TTWO,-0.696,1.087,-3.753,-0.883,4.566,4.392,3.947,7.041
2016-08-30,US.CPRT,US.MDLZ,0.02,-2.601,-2.757,-5.02,5.436,-2.62,6.59,-4.682
2016-09-01,US.CPRT,US.WDAY,-2.381,-0.762,-2.284,1.183,4.548,4.324,6.032,-5.359
2016-09-06,US.CPRT,US.AMZN,-3.078,-3.532,0.156,-1.097,4.072,5.725,6.604,-4.855
2016-09-21,US.CPRT,US.ADBE,0.785,1.587,-0.019,0.946,1.794,0.566,4.916,-2.487
2016-09-22,US.CPRT,US.AMZN,0.284,3.026,1.551,4.593,2.213,0.698,5.636,-5.832
2016-09-27,US.CPRT,US.AMZN,-1.166,2.196,-0.74,1.825,-1.998,2.337,4.089,-5.576
2016-09-28,US.CPRT,US.AMZN,-0.797,1.887,0.389,0.648,-2.652,-0.74,2.689,-7.527
2016-09-29,US.CPRT,US.NXPI,1.264,7.667,1.622,5.951,-2.395,3.079,4.772,2.164
2016-09-30,US.CPRT,US.NXPI,-0.168,0.961,0.784,-0.598,-1.904,-2.186,4.574,-2.951
2016-10-06,US.CPRT,US.LRCX,0.354,-2.548,0.652,-3.366,-3.055,-5.127,3.781,7.805
2016-10-10,US.CPRT,US.CDNS,-0.461,-1.143,-1.384,-1.943,-4.299,-3.086,4.059,-2.248
2016-10-25,US.CPRT,US.AMD,-1.963,-5.467,-0.906,-6.667,1.435,15.867,6.438,32.133
2016-10-31,US.IDXX,US.AEP,1.297,-2.66,2.016,-9.257,12.32,-4.977,13.552,-2.123
2016-11-09,US.CPRT,US.REGN,4.612,0.397,2.193,-3.826,4.481,-11.775,6.543,-14.514
2016-11-10,US.CPRT,US.FAST,6.346,0.089,2.572,3.228,3.924,9.105,7.379,11.62
2016-11-15,US.CPRT,US.ADI,-2.61,6.861,-0.816,9.457,1.541,6.951,6.398,14.883
2016-11-17,US.CPRT,US.MU,-3.549,4.953,-3.972,-2.033,-1.395,5.683,4.661,20.021
2016-11-18,US.CPRT,US.MRVL,-3.104,-2.162,-2.64,-4.794,-0.285,-3.64,6.725,7.149
2016-11-21,US.CPRT,US.ADI,-3.023,6.746,-2.525,2.266,0.551,5.723,4.925,18.802
2016-11-22,US.CPRT,US.CTAS,1.843,-0.209,4.095,4.815,4.709,4.067,12.228,3.135
2016-11-23,US.CPRT,US.ON,0.33,-11.817,2.238,-4.26,1.578,2.331,7.228,28.617
2016-11-29,US.CPRT,US.PAYX,0.513,-1.329,2.989,1.329,1.852,3.162,9.131,4.265
2016-11-30,US.CPRT,US.FANG,2.211,-2.289,2.376,-5.899,1.48,-5.397,8.077,-6.504
2017-02-01,US.IDXX,US.MU,14.91,-2.182,15.423,-6.99,18.974,-0.202,36.588,11.798
2017-06-21,US.FTNT,US.VRTX,0.0,-2.759,0.663,-4.724,7.898,18.171,2.465,13.929
2017-07-18,US.FTNT,US.NFLX,0.593,1.836,-9.068,-0.855,-9.044,-8.224,-4.423,6.182
2017-07-19,US.FTNT,US.LRCX,-1.265,2.559,-11.509,-7.894,-9.513,-0.629,-6.302,14.479
2017-07-21,US.FTNT,US.CTAS,-7.184,-2.037,-8.744,-2.478,-9.215,-4.204,-3.542,9.239
2017-07-25,US.FTNT,US.TEAM,-9.605,-4.5,-10.292,-7.5,-7.836,-5.526,-1.032,4.763
2017-07-26,US.FTNT,US.EA,-10.375,-0.992,-9.561,-1.602,-8.576,0.153,-0.887,-4.178
2017-07-27,US.FTNT,US.ADP,-5.258,-3.338,-6.012,-5.82,-3.097,-9.548,4.945,0.791
2017-07-28,US.FTNT,US.EXC,-1.681,-0.611,-2.642,-1.519,-0.774,0.625,7.206,4.486
2017-08-01,US.FTNT,US.NXPI,-0.761,1.692,0.027,1.557,1.522,1.089,7.88,4.851
2017-08-03,US.FTNT,US.TTWO,-0.797,-0.864,0.33,2.077,4.945,9.765,6.429,21.046
2017-08-04,US.FTNT,US.NXPI,-0.977,-0.196,-0.516,0.027,3.963,0.427,7.22,3.834
2017-08-07,US.FTNT,US.ON,0.597,0.735,0.272,-3.552,-0.244,2.878,7.005,30.557
2017-08-08,US.FTNT,US.AEP,0.794,0.254,2.738,2.185,2.41,2.918,6.161,3.981
2017-08-14,US.FTNT,US.CMCSA,-0.324,-2.625,0.567,-3.723,3.86,-9.547,5.506,-12.789
2017-08-15,US.FTNT,US.PEP,1.929,-0.883,1.494,-2.631,3.07,-3.126,8.422,-5.2
2017-08-22,US.FTNT,US.DXCM,-0.426,-0.896,-0.32,-1.028,1.919,-7.483,6.343,-31.498
2017-08-25,US.FTNT,US.MRVL,3.012,4.692,2.851,1.877,0.995,3.284,9.656,27.043
2017-09-11,US.KLAC,US.MELI,3.885,1.56,1.911,-5.272,7.043,-5.324,6.303,-5.016
2017-09-12,US.KLAC,US.AMGN,4.183,-2.45,1.257,-2.827,6.698,-2.728,5.552,-7.108
2017-09-13,US.KLAC,US.COST,3.047,-0.086,7.753,0.877,8.191,-3.141,8.816,14.579
2017-09-14,US.KLAC,US.MRVL,2.133,-1.368,7.726,-1.696,7.622,0.383,7.379,20.964
2017-09-15,US.KLAC,US.NVDA,1.995,-0.616,7.53,-0.744,6.814,8.04,5.949,8.153
2017-09-18,US.KLAC,US.NVDA,-1.9,-8.824,4.04,-4.559,6.419,5.535,2.75,1.825
2017-09-20,US.KLAC,US.CPRT,4.567,2.215,3.382,2.717,8.536,7.59,5.435,29.356
2017-09-22,US.KLAC,US.CSCO,5.427,0.779,1.886,2.013,7.774,3.524,11.313,16.31
2017-09-28,US.KLAC,US.MU,-3.124,3.714,-0.096,6.902,3.778,6.955,4.842,16.228
2017-09-29,US.KLAC,US.AMAT,-3.359,0.595,-0.666,3.552,1.97,8.831,2.166,-1.83
2017-10-02,US.KLAC,US.SPY,-0.961,0.654,2.287,1.181,2.307,1.776,2.84,6.486
2017-10-03,US.KLAC,US.PAYX,1.579,2.775,5.072,1.468,5.935,3.708,5.531,11.105
2017-10-04,US.KLAC,US.TEAM,1.557,6.598,4.985,5.067,2.106,28.504,2.627,20.137
2017-10-05,US.KLAC,US.ADP,3.126,0.018,6.331,0.925,4.674,0.678,5.039,2.689
2017-10-06,US.KLAC,US.NFLX,2.786,0.742,5.779,-1.949,3.771,1.005,5.44,3.55
2017-10-10,US.KLAC,US.QCOM,3.438,-2.71,3.129,0.705,2.945,18.99,5.842,24.431
2017-10-12,US.KLAC,US.SNPS,3.108,-1.605,3.878,2.443,-2.329,2.549,4.827,5.841
2017-10-16,US.KLAC,US.AMAT,0.442,2.416,0.019,1.563,-5.074,3.616,-0.443,-3.178
2017-10-18,US.KLAC,US.LRCX,-1.287,1.31,-2.743,1.234,-4.236,3.743,0.184,-4.861
2017-10-20,US.KLAC,US.MSFT,-0.251,6.344,-1.899,6.763,-5.676,5.08,6.494,14.9
2017-10-23,US.KLAC,US.NXPI,-0.421,0.284,-2.142,0.275,-4.39,-1.048,7.38,3.479
2017-10-26,US.KLAC,US.INTU,-2.288,0.542,-5.975,0.714,-2.963,1.705,6.252,10.982
2017-10-27,US.KLAC,US.AMZN,-1.652,0.967,-5.253,2.216,-2.867,8.618,5.299,25.16
2017-10-30,US.KLAC,US.AAPL,-1.729,4.517,-5.092,4.724,0.408,4.182,6.341,3.243
2017-10-31,US.KLAC,US.MU,-1.287,-0.812,-5.691,3.363,-7.367,-1.286,3.605,-2.302
2017-11-01,US.KLAC,US.VRSK,1.851,2.993,-1.535,1.057,-2.22,7.276,4.697,10.28
2017-11-03,US.KLAC,US.QCOM,-3.662,4.465,-3.85,7.944,-4.585,5.33,5.215,8.985
2017-11-06,US.KLAC,US.MRVL,-3.422,-0.347,-2.297,6.881,-2.172,8.762,1.587,11.293
2017-11-10,US.KLAC,US.MNST,-0.195,1.651,2.519,0.997,1.984,2.91,-3.276,1.324
2017-11-13,US.KLAC,US.EXC,1.165,-1.006,5.794,0.482,1.712,-1.835,-0.438,-11.957
2017-11-14,US.KLAC,US.PEP,2.548,0.251,-1.778,0.933,1.699,2.468,1.738,-2.638
2017-11-16,US.KLAC,US.CSCO,0.26,1.7,-0.866,4.794,0.828,6.438,3.188,18.183
2017-11-17,US.KLAC,US.ROST,2.719,-1.279,-0.764,8.233,9.498,7.607,7.781,11.854
2017-11-20,US.KLAC,US.MRVL,4.576,7.781,0.128,1.76,8.965,3.613,5.533,5.336
2017-11-21,US.KLAC,US.MU,-4.218,-11.457,-1.916,-15.83,7.435,-7.389,6.211,-9.109
2017-11-22,US.KLAC,US.CPRT,-2.153,5.243,0.106,6.998,4.007,5.852,5.623,12.436
2017-11-24,US.KLAC,US.AMZN,-1.123,-1.994,-1.018,-2.024,4.11,-1.487,4.311,25.239
2017-11-28,US.KLAC,US.CSCO,-4.254,-1.113,-3.858,0.477,0.113,2.2,7.682,21.119
2017-11-29,US.KLAC,US.ROST,2.403,1.325,3.539,1.563,7.541,6.384,13.831,2.318
2017-11-30,US.KLAC,US.HON,2.309,-1.82,2.151,-1.854,2.792,-1.766,11.56,-2.795
2017-12-12,US.MNST,US.TSLA,2.066,-2.912,2.098,-8.618,1.669,-0.903,-7.121,1.314
2017-12-13,US.MNST,US.MELI,0.803,-1.267,-0.929,-1.01,0.409,7.428,-7.589,27.485
2017-12-18,US.MNST,US.TXN,-0.297,0.852,-1.421,4.997,3.811,12.724,-8.418,6.99
2017-12-20,US.MNST,US.FANG,-1.718,7.085,-0.828,10.902,5.858,12.81,-8.341,7.102
2018-01-02,US.MNST,US.NFLX,4.417,4.098,6.953,8.171,8.802,34.431,-8.771,46.889
2018-01-03,US.MNST,US.NVDA,0.745,5.276,5.307,5.634,7.62,13.192,-11.882,4.103
2018-01-04,US.MNST,US.BKR,0.947,5.4,5.524,0.318,5.161,-10.338,-12.042,-16.489
2018-01-05,US.MNST,US.SPY,0.441,1.646,6.741,3.39,0.567,-3.471,-10.584,-3.22
2018-01-08,US.MNST,US.AMZN,0.828,4.651,6.903,9.277,0.281,15.717,-10.339,16.432
2018-01-09,US.MNST,US.GILD,2.428,4.661,4.276,4.097,-1.42,5.967,-14.585,-5.34
2018-01-10,US.MNST,US.WDAY,4.529,-0.753,6.621,1.034,-2.548,-2.777,-11.574,8.016
2018-01-11,US.MNST,US.IDXX,4.534,5.317,7.739,9.049,-1.673,0.84,-11.945,12.681
2018-03-09,US.WDAY,US.KLAC,-1.671,-0.441,-7.252,-10.785,-10.413,-14.435,-6.474,-1.843
2018-03-12,US.WDAY,US.AVGO,-5.371,-6.897,-5.271,-5.131,-9.039,-8.229,-7.737,1.001
2018-12-03,US.PEP,US.AMD,-0.638,-15.732,-5.255,-17.756,-8.288,-28.089,-0.789,-1.434
2019-01-18,US.BKR,US.CTAS,-4.726,-1.038,1.907,2.947,8.167,10.048,7.131,13.206
2019-01-24,US.MRVL,US.LRCX,5.886,5.314,4.743,9.208,12.286,11.427,42.365,22.334
2019-01-25,US.MRVL,US.ASML,-0.862,1.054,-0.969,2.656,6.085,6.222,35.674,17.244
2019-01-29,US.MRVL,US.PCAR,2.923,1.168,7.005,3.593,8.715,6.262,40.516,9.06
2019-01-30,US.MRVL,US.AAPL,3.647,5.44,5.008,3.425,8.601,5.23,36.823,24.161
2019-01-31,US.MRVL,US.META,-1.079,-0.186,3.562,-1.644,8.095,-2.646,36.075,16.852
2019-02-01,US.MRVL,US.PAYX,-0.109,3.311,2.281,5.426,9.397,6.427,36.308,17.293
2019-02-04,US.MRVL,US.SNPS,2.585,1.343,3.985,4.408,7.97,5.966,33.297,23.093
2019-02-05,US.MRVL,US.PAYX,3.966,1.478,6.109,2.143,5.038,4.177,32.816,12.259
2019-02-06,US.MRVL,US.TXN,1.313,0.629,2.994,0.15,0.683,-1.437,30.06,11.049
2019-02-08,US.MRVL,US.VRSK,2.393,2.787,7.123,2.664,5.383,4.37,30.075,15.407
2019-02-11,US.MRVL,US.CTAS,1.365,2.976,4.357,2.829,3.885,3.279,25.622,11.29
2019-02-12,US.MRVL,US.ORLY,2.062,1.345,1.598,-2.782,1.495,-2.949,20.977,-2.933
2019-02-15,US.MRVL,US.TMUS,4.62,1.388,6.957,-0.555,5.948,2.262,21.923,2.151
2019-02-20,US.MRVL,US.CDNS,-0.455,4.322,-1.01,6.247,1.061,11.585,17.013,26.839
2019-02-21,US.MRVL,US.CPRT,1.734,3.786,-2.244,3.078,6.017,5.714,15.692,16.045
2019-02-22,US.MRVL,US.INTU,1.934,-0.211,-4.936,-2.016,0.305,0.693,10.965,-2.714
2019-02-27,US.MRVL,US.MELI,-0.558,3.325,-0.101,13.712,0.558,8.565,12.561,29.997
2019-02-28,US.MRVL,US.MNST,-3.91,-3.509,-2.707,-6.517,-2.657,-14.68,10.201,-0.642
2019-03-01,US.MRVL,US.ZS,-6.74,-0.05,0.549,10.93,-0.699,17.104,6.907,22.569
2019-03-08,US.MRVL,US.COST,7.816,2.537,5.514,4.275,14.365,7.923,25.747,8.1
2019-03-11,US.MRVL,US.CDNS,2.941,1.835,1.806,3.586,10.958,6.704,19.912,7.572
2019-03-12,US.MRVL,US.GOOGL,2.223,0.435,-0.505,-0.619,10.028,0.454,20.063,-12.486
2019-03-13,US.MRVL,US.MELI,1.625,-1.965,0.66,-4.526,13.796,1.262,22.506,19.01
2019-03-14,US.MRVL,US.ZS,7.11,4.452,0.052,6.14,16.988,1.21,26.34,14.909
2019-03-15,US.MRVL,US.ASML,-2.135,-2.777,-1.241,-2.613,18.225,5.495,22.857,5.073
2019-03-20,US.MRVL,US.GOOGL,-0.95,-3.948,3.405,-1.274,24.657,1.118,19.444,-11.426
2019-03-21,US.MRVL,US.AAPL,-6.59,-3.265,1.166,0.308,19.884,4.495,14.432,-0.232
2019-03-26,US.MRVL,US.VRSK,2.793,2.43,10.587,2.612,29.739,5.915,22.863,11.047
2019-04-01,US.MRVL,US.CDNS,6.191,-1.265,17.434,0.401,23.923,7.068,17.434,7.778
2019-04-02,US.MRVL,US.CPRT,7.582,1.71,18.979,3.198,22.299,4.512,18.385,16.149
2019-04-03,US.MRVL,US.LIN,8.289,-0.941,20.553,-1.549,19.777,-1.231,15.705,10.41
2019-04-11,US.MRVL,US.FAST,9.761,3.797,10.689,4.731,3.843,-3.556,8.481,-7.229
2019-04-12,US.MRVL,US.AVGO,4.634,-0.647,5.897,-1.374,-6.74,-7.539,5.729,-12.718
2019-04-15,US.MRVL,US.FTNT,5.947,-3.392,5.525,-1.89,-3.458,-14.724,5.228,-11.72
2019-04-18,US.MRVL,US.HON,0.845,1.987,-0.644,2.79,-8.974,0.554,3.789,4.092
2019-04-23,US.MRVL,US.AMZN,-0.398,0.143,-5.056,-0.144,-10.828,-3.444,5.307,2.814
2019-04-25,US.MRVL,US.MSFT,-2.717,-2.276,-7.874,-2.826,-12.913,-1.938,2.016,7.582
2019-04-26,US.MRVL,US.MNST,-1.476,5.801,-6.185,5.616,-12.53,6.32,6.0,7.46
2019-04-29,US.MRVL,US.TTD,-2.824,-0.133,-11.933,-21.75,-15.076,-10.536,8.334,9.956
2019-05-01,US.MRVL,US.MDLZ,-3.323,-1.241,-6.402,0.374,-10.089,-0.768,11.003,6.761
2019-05-03,US.MRVL,US.MELI,-4.779,-3.645,-8.384,-0.755,-9.478,-1.757,9.09,9.472
2019-05-10,US.MRVL,US.ZS,-3.786,7.124,-6.763,0.286,3.998,4.582,3.48,8.688
2019-05-16,US.SBUX,US.LIN,-3.156,-1.37,-3.599,-3.322,6.768,8.543,20.747,2.916
2019-06-07,US.SBUX,US.MNST,2.134,-6.963,1.625,-3.246,6.014,0.121,17.77,-12.561
2019-06-10,US.SBUX,US.DXCM,1.33,8.596,2.099,6.66,6.469,6.747,17.752,22.53
2019-06-12,US.SBUX,US.DXCM,1.061,5.858,0.543,-2.575,7.404,4.977,15.884,10.477
2019-06-18,US.SBUX,US.AMGN,1.604,1.558,3.123,2.77,8.84,-2.505,11.443,7.579
2019-06-19,US.SBUX,US.ADBE,-0.513,-0.855,4.749,4.976,9.176,6.48,8.368,-4.416
2019-06-20,US.SBUX,US.ADBE,-1.334,-2.939,3.66,0.619,6.624,1.576,5.985,-6.349
2019-06-21,US.SBUX,US.BKR,0.012,-2.145,4.319,0.079,8.471,-4.807,8.678,-6.4
2019-07-01,US.TXN,US.AVGO,-1.203,-8.355,1.271,-5.46,10.339,-0.266,9.652,-7.42
2019-07-03,US.TXN,US.SPY,0.673,0.171,2.268,0.01,7.112,-1.325,10.314,-0.681
2019-07-10,US.AMZN,US.META,-1.258,-0.459,-0.823,0.952,-11.104,-8.672,-14.523,-11.518
2019-07-11,US.TXN,US.COST,1.585,2.303,9.107,1.179,7.137,-0.629,12.162,5.704
2019-07-12,US.TXN,US.CMCSA,-0.896,-1.299,8.316,-0.022,2.543,-3.831,9.549,0.355
2019-07-15,US.TXN,US.TSLA,-1.385,0.86,8.453,-6.994,0.797,-9.661,4.911,-5.306
2019-07-18,US.TXN,US.KLAC,7.405,4.745,4.736,2.535,1.682,-0.478,10.37,20.9
2019-07-22,US.TXN,US.AMAT,9.976,-0.118,-0.468,-10.388,6.061,-7.156,12.096,4.768
2019-07-23,US.TXN,US.KLAC,7.692,-0.122,-0.3,-3.252,4.148,0.706,8.497,14.615
2019-07-24,US.TXN,US.ADI,-2.515,-5.761,-5.861,-11.89,-1.712,-12.877,1.477,-11.302
2019-07-26,US.TXN,US.GOOGL,-4.38,-3.927,-5.33,-4.523,-5.581,-7.359,2.77,-0.075
2019-09-04,US.TXN,US.LRCX,3.203,5.689,3.788,7.353,1.806,3.459,-1.559,23.243
2019-09-05,US.TXN,US.ASML,2.689,4.299,1.593,5.517,1.49,3.204,-4.49,15.24
2019-09-10,US.TXN,US.ON,1.984,0.924,-0.968,-3.441,-1.622,-12.07,-4.607,9.861
2019-09-11,US.TXN,US.AAPL,0.568,-0.367,-0.653,-1.145,-0.887,1.539,-5.39,19.137
2019-09-16,US.TXN,US.FANG,-0.46,-6.449,0.686,-14.456,1.083,-20.145,-4.733,-20.424
2019-10-21,US.ALGN,US.VRTX,19.225,5.716,23.2,8.658,27.838,14.423,35.703,28.317
2019-10-22,US.ALGN,US.PCAR,19.906,1.283,20.744,4.456,27.154,4.563,31.414,6.448
2019-10-24,US.ALGN,US.LRCX,1.13,2.075,3.796,3.246,9.087,-0.648,11.961,17.887
2019-10-25,US.ALGN,US.TSLA,5.613,-4.517,6.796,2.746,12.746,1.496,11.258,74.382
2019-10-28,US.ALGN,US.ON,3.334,2.357,3.267,1.367,11.041,2.405,7.811,17.822
2019-10-29,US.ALGN,US.AMGN,0.699,2.914,1.113,5.895,8.426,12.899,1.87,7.389
2019-11-01,US.ALGN,US.PANW,1.12,1.439,2.677,5.75,6.73,-3.793,2.276,1.897
2019-11-04,US.ALGN,US.AVGO,-0.066,2.568,3.764,2.012,6.798,0.504,-0.645,1.13
2019-11-05,US.ALGN,US.AVGO,0.411,0.479,5.308,1.178,7.677,-1.39,-1.896,-1.789
2019-11-07,US.ALGN,US.QCOM,0.579,0.556,5.098,-5.412,6.48,-6.124,3.306,1.817
2019-11-12,US.ALGN,US.MRVL,4.877,-6.092,7.232,-5.558,6.279,-11.721,0.023,-13.77
2019-11-13,US.ALGN,US.ADP,3.52,0.947,7.699,1.479,3.374,-0.536,1.86,5.896
2019-11-15,US.ALGN,US.AMAT,3.971,-9.55,3.948,-8.321,2.308,-3.05,3.429,8.932
2019-11-18,US.ALGN,US.OKTA,3.56,6.166,2.924,3.005,-0.082,-5.819,2.398,13.108
2019-11-19,US.ALGN,US.INTU,2.246,-2.343,2.25,-6.615,0.372,-3.328,-0.615,11.717
2019-11-22,US.ALGN,US.REGN,-0.022,1.503,-0.343,1.378,1.363,3.754,-5.153,11.781
2019-11-25,US.ALGN,US.ZS,-0.615,4.783,-1.59,-8.454,-0.065,-5.259,-13.651,2.917
2019-11-27,US.ALGN,US.CDNS,-1.82,-7.179,-4.016,-5.67,-0.708,-0.86,-18.625,-2.849
2019-12-12,US.ALGN,US.ON,1.997,3.109,3.446,5.743,11.059,9.326,-24.669,-34.931
2019-12-16,US.ALGN,US.TSLA,3.011,9.887,3.344,9.654,1.515,35.911,-27.455,43.282
2019-12-19,US.ALGN,US.CSCO,1.421,-0.23,4.431,0.567,-0.212,2.671,-46.754,-21.903
2019-12-20,US.ALGN,US.MSFT,1.004,0.114,3.727,0.108,2.353,5.267,-47.88,-9.091
