weather_code,count,mean,median,std,win_rate_pct
2,432,0.005087383019326196,0.007615340106536972,0.10525880612059793,52.31481481481482
1,71,-0.004783887900976984,-0.002612523650661336,0.06079459447707312,47.88732394366197
