same_sector,count,mean,median,std,win_rate_pct
False,431,0.0063962239096900944,0.007190398437514345,0.10169567780045242,52.66821345707656
True,72,-0.012481653912456666,-0.007587655918715519,0.08966591005766648,45.83333333333333
