date,day_idx,incoming_code,victim_code,replacement_type,old_score,new_score,score_difference,margin,margin_satisfied,decision,victim_strategy,victim_holding_days,victim_entry_atr,victim_avg_cost,incoming_strategy,n_observation_pool_size,weather_code,same_sector,victim_atr_pct,day_of_week,month,victim_recent_return_20d,victim_recent_vol_20d,candidate_recent_return_20d,candidate_recent_vol_20d,alpha_5d,alpha_10d,alpha_20d,alpha_60d
2023-12-18,2255,US.AMZN,US.LIN,OBSERVATION_EVICT,59.89,100.0,40.11,45.0,False,KEEP,atr_breakout,32,6.738831139943808,373.750444238,atr_breakout,1,2,False,0.018030296000538255,0,12,0.006091268685823437,0.015749674754736903,0.06123432979749266,0.012594437047024015,-0.006312610922216244,-0.03539380279993787,-0.0006441294013457277,-0.01583829952572713
2023-12-19,2256,US.APP,US.LIN,OBSERVATION_EVICT,59.89,100.0,40.11,45.0,False,KEEP,atr_breakout,33,6.738831139943808,373.750444238,atr_breakout,1,2,False,0.018030296000538255,1,12,0.012476421496737888,0.015824906732422716,0.10354430379746837,0.0260248948981063,-0.06531120623253228,-0.11699420683168782,-0.044776009642904846,0.4289995474022026
2023-12-21,2258,US.CTAS,US.LIN,OBSERVATION_EVICT,59.89,100.0,40.11,45.0,False,KEEP,atr_breakout,35,6.738831139943808,373.750444238,atr_breakout,1,2,True,0.018030296000538255,3,12,-0.0029770190946397657,0.01610631638152297,0.06331783281637238,0.017162380290721303,0.0176823454550723,-0.007812105672878711,0.026287029650028937,-0.06555810904693615
2023-12-28,2262,US.ARM,US.LIN,OBSERVATION_EVICT,59.89,91.65,31.76,45.0,False,KEEP,atr_breakout,39,6.738831139943808,373.750444238,atr_breakout,1,2,False,0.018030296000538255,3,12,-0.0008590933023167047,0.016043941638297168,0.2452981835717729,0.03366505400411179,-0.1329174231395046,-0.09435008797383104,-0.0484512938133117,0.5073563353733348
2024-01-08,2268,US.NVDA,US.GILD,OBSERVATION_EVICT,46.74,100.0,53.26,45.0,True,REPLACE,atr_breakout,2,1.2393135095624008,77.997441308,atr_breakout,2,2,False,0.015889155961777524,0,1,0.0859068436947612,0.012268815156507734,0.1214052708386677,0.0210325964389446,0.055207027836046585,0.19952581629436905,0.38028012922058796,0.8075404699148726
2024-01-08,2268,US.MRVL,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,2,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,0,1,0.1841220511371664,0.030170030094250448,0.229696135632107,0.0284686610303967,-0.021836480626474142,0.05212937482102675,0.05346062114000083,0.14165147785894172
2024-01-09,2269,US.GILD,US.VRTX,OBSERVATION_EVICT,47.71,83.36,35.65,45.0,False,KEEP,atr_breakout,3,7.97375418541943,416.15,atr_breakout,1,2,True,0.01916076939906147,1,1,0.2023704126802799,0.029838931186418484,0.09901143887800412,0.01298341065274006,-0.025404000230221158,-0.09143512014651811,-0.13067025947291522,-0.1491514713687454
2024-01-10,2270,US.META,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,4,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,2,1,0.18936821128855708,0.029787264161709955,0.13892646335609915,0.014406761375595541,-0.006479708393846151,0.04666958699897128,0.27031060922516625,0.4491960832704832
2024-01-16,2273,US.AMD,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,7,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,1,1,0.07597147073290689,0.007501423397419753,0.15028985507246384,0.03057305411902715,0.05592867519111544,0.0642760630223358,0.12966469273720893,0.15925106780388454
2024-01-19,2276,US.AVGO,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,10,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,4,1,0.079079228059731,0.006554394502193211,0.06284771582409299,0.020843235144225127,0.005930947034000877,0.03461776715475584,0.05777241933465649,0.1958853306188073
2024-01-22,2277,US.ZS,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,11,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,0,1,0.09958775765146788,0.006237831086401966,0.10112924610250085,0.02057573792891451,0.02718580267741877,-0.011043637263820738,0.07824350742291586,-0.17506248119495782
2024-01-23,2278,US.PCAR,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,12,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,1,1,0.09752140378903218,0.006312305361606347,0.04241486067684064,0.012966694761163557,-0.005005883605303962,0.08548276237860286,0.1242473742409963,0.23424046798270892
2024-01-24,2279,US.ASML,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,13,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,2,1,0.05505243676742744,0.009392955270909352,0.12594846717043096,0.027251668265700853,0.012954303257854072,0.11015875825437793,0.12716844092047674,0.09404577829235117
2024-01-25,2280,US.CMCSA,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,14,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,3,1,0.05470244811853009,0.009387226096320022,0.0373636309776848,0.012042504351772735,0.02315706960324526,-0.0727525256802598,-0.07479110514718068,-0.02733517245899353
2024-01-26,2281,US.ABNB,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,15,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,4,1,0.054209043009435076,0.009392408298117876,0.09571585499816915,0.016783602270323904,-0.007756250977730805,0.0033427617486440075,-0.010033891811942253,0.1344461412107546
2024-01-31,2284,US.ADP,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,18,7.97375418541943,416.15,atr_breakout,1,2,False,0.01916076939906147,2,1,0.05468350733737304,0.012704733009445949,0.05295176077697805,0.00817877306208131,0.05126481662393512,0.05659701716403975,0.05093352409680152,0.07752395124569311
2024-02-01,2285,US.AMGN,US.VRTX,OBSERVATION_EVICT,47.71,100.0,52.29,45.0,True,ROLLED_BACK,atr_breakout,19,7.97375418541943,416.15,atr_breakout,1,2,True,0.01916076939906147,3,2,0.056390153636385776,0.012688231006204314,0.07938408327505408,0.011859698766099788,-0.06662401755704861,-0.08491479948423253,-0.12696637804579602,-0.05496696908795018
