date,code,side,qty,price,pnl,reason,strategy,entry_date,fee
2015-03-26,US.CTAS,SELL,183,2523.958462767,-24771.59,STOP_LOSS,atr_breakout,2015-03-16,948.08
2015-03-26,US.FANG,BUY,37,8279.96955016,,SIGNAL,atr_breakout,,
2015-03-30,US.ADI,BUY,48,7252.3721949,,SIGNAL,atr_breakout,,
2015-04-01,US.AMGN,SELL,21,15646.392308855,-17621.96,STOP_LOSS,atr_breakout,2015-03-16,674.44
2015-04-01,US.META,SELL,6,11247.460092029,-3619.31,STOP_LOSS,atr_breakout,2015-03-24,138.52
2015-04-01,US.KEP,BUY,29,2783.3531045600002,,SIGNAL,atr_breakout,,
2015-04-02,US.VRSK,BUY,8,9619.417397379999,,SIGNAL,atr_breakout,,
2015-04-06,US.ADI,SELL,48,6889.753585155,-17736.4,STOP_LOSS,atr_breakout,2015-03-30,678.82
2015-04-06,US.WDAY,BUY,7,12390.0,,SIGNAL,atr_breakout,,
2015-04-07,US.KEP,SELL,29,2759.2083548399996,-780.21,STRAT_EXIT,atr_breakout,2015-04-01,160.73
2015-04-08,US.CDNS,BUY,111,2669.8,,SIGNAL,atr_breakout,,
2015-04-13,US.WDAY,SELL,7,12217.8,-1290.92,STRAT_EXIT,atr_breakout,2015-04-06,172.25
2015-04-13,US.NFLX,BUY,374,949.312532,,SIGNAL,atr_breakout,,
2015-04-14,US.CDNS,SELL,111,2611.0,-6816.62,STRAT_EXIT,atr_breakout,2015-04-08,586.17
2015-04-14,US.KB,BUY,80,4269.193973519999,,SIGNAL,atr_breakout,,
2015-04-17,US.GILD,SELL,9,9741.0475162,1996.4,STRAT_EXIT,boll_mr,2015-03-11,173.25
2015-04-17,US.PAYX,SELL,161,4762.88104054,-44047.58,STOP_LOSS,atr_breakout,2015-03-16,1576.93
2015-04-17,US.KEP,BUY,34,2897.3699787200003,,SIGNAL,atr_breakout,,
2015-04-20,US.ORLY,SELL,207,2026.73334346,3628.01,STRAT_EXIT,atr_breakout,2015-03-16,835.02
2015-04-20,US.ISRG,BUY,13,8601.739004039999,,SIGNAL,atr_breakout,,
2015-04-20,US.AMZN,BUY,40,2726.57,,SIGNAL,atr_breakout,,
2015-04-22,US.ISRG,SELL,13,8040.972446219999,-7394.5,STOP_LOSS,atr_breakout,2015-04-20,216.36
2015-04-22,US.MU,BUY,120,4027.25346786,,SIGNAL,atr_breakout,,
2015-04-23,US.VRSK,SELL,8,9647.36921218,146.44,STRAT_EXIT,atr_breakout,2015-04-02,154.13
2015-04-23,US.KEP,SELL,34,2861.152854,-1328.66,STRAT_EXIT,atr_breakout,2015-04-17,195.79
2015-04-23,US.ORLY,BUY,198,2130.89334388,,SIGNAL,atr_breakout,,
2015-04-23,US.SHG,BUY,69,4864.0675199199995,,SIGNAL,atr_breakout,,
2015-04-28,US.REGN,SELL,16,64752.7791274,31333.4,STRAT_EXIT,atr_breakout,2015-03-16,2039.72
2015-04-28,US.KEP,BUY,158,3022.1178528799996,,SIGNAL,atr_breakout,,
2015-04-30,US.INTU,SELL,23,12848.550124899999,3254.37,STRAT_EXIT,atr_breakout,2015-03-16,587.48
2015-04-30,US.MU,SELL,120,3825.890794467,-24622.63,STOP_LOSS,atr_breakout,2015-04-22,942.38
2015-04-30,US.ORLY,SELL,198,2024.3486766859999,-21496.67,STOP_LOSS,atr_breakout,2015-04-23,822.74
2015-04-30,US.KEP,SELL,158,2871.0119602359996,-24328.35,STOP_LOSS,atr_breakout,2015-04-28,931.11
2015-05-01,US.SHG,SELL,69,4852.41426768,-1138.89,STRAT_EXIT,atr_breakout,2015-04-23,670.44
2015-05-01,US.META,BUY,6,10962.333935839999,,SIGNAL,boll_mr,,
2015-05-04,US.MELI,BUY,35,21121.015004459998,,SIGNAL,atr_breakout,,
2015-05-04,US.EXC,BUY,199,2291.49687396,,SIGNAL,atr_breakout,,
2015-05-04,US.BKNG,BUY,16,6950.1408396,,SIGNAL,atr_breakout,,
2015-05-05,US.EXC,SELL,199,2238.20059624,-11051.36,STRAT_EXIT,atr_breakout,2015-05-04,901.41
2015-05-06,US.EA,BUY,15,8278.19257426,,SIGNAL,atr_breakout,,
2015-05-07,US.MELI,SELL,35,20064.964254237,-37664.05,STOP_LOSS,atr_breakout,2015-05-04,1441.51
2015-05-07,US.BKNG,SELL,16,6602.633797619999,-5665.75,STOP_LOSS,atr_breakout,2015-05-04,216.84
2015-05-08,US.INTU,BUY,12,13158.46232764,,SIGNAL,atr_breakout,,
2015-05-08,US.ADP,BUY,16,9530.255425039999,,SIGNAL,atr_breakout,,
2015-05-08,US.NXPI,BUY,11,12826.11625218,,SIGNAL,atr_breakout,,
2015-05-13,US.KB,SELL,80,4383.20805594,8770.47,STRAT_EXIT,atr_breakout,2015-04-14,692.19
2015-05-13,US.ADP,SELL,16,9416.78701474,-1966.16,STRAT_EXIT,atr_breakout,2015-05-08,303.15
2015-05-13,US.CTAS,BUY,62,2618.8307817,,SIGNAL,atr_breakout,,
2015-05-13,US.HON,BUY,14,11147.42341818,,SIGNAL,atr_breakout,,
2015-05-15,US.MDLZ,SELL,25,4349.088038624,14073.08,TAKE_PROFIT,boll_mr,2015-03-09,203.27
2015-05-15,US.INTU,SELL,12,13104.6759123,-802.69,STRAT_EXIT,atr_breakout,2015-05-08,315.16
2015-05-15,US.NXPI,SELL,11,12670.693031640001,-1849.03,STRAT_EXIT,atr_breakout,2015-05-08,280.46
2015-05-15,US.MDLZ,BUY,129,4352.498399759999,,SIGNAL,atr_breakout,,
2015-05-15,US.QCOM,BUY,19,7168.26258582,,SIGNAL,atr_breakout,,
2015-05-15,US.PEP,BUY,14,9760.52228676,,SIGNAL,atr_breakout,,
2015-05-19,US.QCOM,SELL,19,7023.0008615199995,-2893.41,STRAT_EXIT,atr_breakout,2015-05-15,269.63
2015-05-19,US.TTWO,BUY,152,4006.8,,SIGNAL,atr_breakout,,
2015-05-21,US.META,SELL,6,11169.11805492,1173.69,STRAT_EXIT,boll_mr,2015-05-01,132.79
2015-05-21,US.PEP,SELL,14,9659.160723660001,-1554.29,STRAT_EXIT,atr_breakout,2015-05-15,271.88
2015-05-21,US.TMUS,BUY,108,4853.19179618,,SIGNAL,atr_breakout,,
2015-05-21,US.ADBE,BUY,28,11278.4,,SIGNAL,atr_breakout,,
2015-05-22,US.HON,SELL,14,11381.069894459999,3111.72,STRAT_EXIT,atr_breakout,2015-05-13,315.4
2015-05-22,US.INTU,BUY,28,13671.994531299999,,SIGNAL,atr_breakout,,
2015-05-26,US.TTWO,SELL,152,3806.46,-31030.26,STOP_LOSS,atr_breakout,2015-05-19,1187.62
2015-05-26,US.ADBE,SELL,28,11111.099999999999,-4995.51,STRAT_EXIT,atr_breakout,2015-05-21,626.91
2015-05-26,US.PANW,BUY,28,3822.89508104,,SIGNAL,atr_breakout,,
2015-05-27,US.AVGO,BUY,315,1492.5704582600001,,SIGNAL,atr_breakout,,
2015-06-04,US.CTAS,SELL,62,2655.55354246,2112.17,STRAT_EXIT,atr_breakout,2015-05-13,327.01
2015-06-05,US.REGN,BUY,5,74897.3904476,,SIGNAL,atr_breakout,,
2015-06-10,US.REGN,SELL,5,71137.24707852,-19156.4,STOP_LOSS,atr_breakout,2015-06-05,730.17
2015-06-10,US.GILD,BUY,35,11306.26416696,,SIGNAL,atr_breakout,,
2015-06-15,US.FANG,SELL,37,8609.1281591,11860.33,STRAT_EXIT,atr_breakout,2015-03-26,624.9
2015-06-16,US.FTNT,BUY,328,1189.3,,SIGNAL,atr_breakout,,
2015-06-29,US.INTU,SELL,28,12936.91352156,-20944.5,STOP_LOSS,atr_breakout,2015-05-22,745.05
2015-06-29,US.AVGO,SELL,315,1393.99024002,-31491.88,STOP_LOSS,atr_breakout,2015-05-27,909.27
2015-06-30,US.AMZN,SELL,40,3038.63,12360.85,STRAT_EXIT,atr_breakout,2015-04-20,230.61
2015-06-30,US.QCOM,BUY,7,6361.69966166,,SIGNAL,boll_mr,,
2015-06-30,US.AMAT,BUY,18,2361.92113794,,SIGNAL,boll_mr,,
2015-06-30,US.NXPI,BUY,3,12113.14306566,,SIGNAL,boll_mr,,
2015-07-06,US.FTNT,SELL,328,1119.1599999999999,-23373.0,STOP_LOSS,atr_breakout,2015-06-16,757.17
2015-07-07,US.NXPI,SELL,3,11507.485912377,-1851.49,STOP_LOSS,boll_mr,2015-06-30,70.86
2015-07-07,US.AEP,BUY,109,5020.14898056,,SIGNAL,atr_breakout,,
2015-07-07,US.XEL,BUY,131,3369.7168481199997,,SIGNAL,atr_breakout,,
2015-07-14,US.AEP,SELL,109,4932.82326306,-10056.18,STRAT_EXIT,atr_breakout,2015-07-07,1084.87
2015-07-14,US.XEL,SELL,131,3334.91599546,-4995.79,STRAT_EXIT,atr_breakout,2015-07-07,878.31
2015-07-14,US.GOOGL,BUY,135,4053.31818528,,SIGNAL,atr_breakout,,
2015-07-14,US.GOOG,BUY,112,3893.37308024,,SIGNAL,atr_breakout,,
2015-07-16,US.AMAT,SELL,18,2196.0213702,-3025.72,STOP_LOSS,boll_mr,2015-06-30,82.04
2015-07-16,US.INTU,BUY,25,13877.09246966,,SIGNAL,atr_breakout,,
2015-07-22,US.GILD,SELL,35,11325.0425099,260.87,STRAT_EXIT,atr_breakout,2015-06-10,792.1
2015-07-22,US.ISRG,BUY,43,8553.51774662,,SIGNAL,atr_breakout,,
2015-07-29,US.QCOM,SELL,7,6416.5506566,339.04,STRAT_EXIT,boll_mr,2015-06-30,89.45
2015-07-29,US.VRSK,BUY,29,10461.964956939999,,SIGNAL,atr_breakout,,
2015-07-31,US.INTU,SELL,25,13577.984001120001,-7817.16,STRAT_EXIT,atr_breakout,2015-07-16,686.38
2015-07-31,US.XEL,BUY,33,3447.2730340999997,,SIGNAL,atr_breakout,,
2015-08-03,US.ISRG,SELL,43,8125.841859289,-18739.47,STOP_LOSS,atr_breakout,2015-07-22,717.21
2015-08-03,US.MNST,BUY,37,3635.530311,,SIGNAL,atr_breakout,,
2015-08-06,US.MNST,SELL,37,3380.266197,-9569.84,STOP_LOSS,atr_breakout,2015-08-03,259.58
2015-08-06,US.DXCM,BUY,54,3265.85,,SIGNAL,atr_breakout,,
2015-08-07,US.PANW,SELL,28,4012.861306234391,5206.69,ATR_TRAIL,atr_breakout,2015-05-26,219.4
2015-08-07,US.NVDA,BUY,2213,77.75821186,,SIGNAL,atr_breakout,,
2015-08-12,US.VRSK,SELL,29,10215.722779220001,-7437.28,STRAT_EXIT,atr_breakout,2015-07-29,599.65
2015-08-12,US.AEP,BUY,7,5219.69255136,,SIGNAL,atr_breakout,,
2015-08-21,US.QQQ,SELL,133,13134.3557037,-2914.48,MA200_BREAK,core_etf,2015-01-02,3494.91
2015-08-21,US.EA,SELL,15,8903.166902840001,9241.07,ATR_TRAIL,atr_breakout,2015-05-06,257.72
2015-08-21,US.DXCM,SELL,54,3102.5575,-8985.33,STOP_LOSS,atr_breakout,2015-08-06,343.89
2015-08-21,US.NVDA,SELL,2213,72.952873,-10795.66,STOP_LOSS,atr_breakout,2015-08-07,333.52
2015-08-24,US.NFLX,SELL,374,1356.3200000000002,151713.53,ATR_TRAIL,atr_breakout,2015-04-13,862.31
2015-08-24,US.MDLZ,SELL,129,4535.74571618,23053.79,ATR_TRAIL,atr_breakout,2015-05-15,1146.58
2015-08-24,US.GOOGL,SELL,135,4242.010564316237,24900.8,ATR_TRAIL,atr_breakout,2015-07-14,1119.87
2015-08-24,US.GOOG,SELL,112,4060.168868550465,18226.39,ATR_TRAIL,atr_breakout,2015-07-14,890.8
2015-08-24,US.AEP,SELL,7,4948.30809424,-1934.33,STOP_LOSS,atr_breakout,2015-08-12,71.18
2015-08-25,US.XEL,SELL,33,3289.17773198,-5325.69,ATR_TRAIL,atr_breakout,2015-07-31,222.3
2015-08-25,US.CPRT,BUY,641,587.475,,SIGNAL,boll_mr,,
2015-08-25,US.ISRG,BUY,13,7691.446106400001,,SIGNAL,boll_mr,,
2015-09-04,US.LPL,BUY,198,1317.34727166,,SIGNAL,atr_breakout,,
2015-09-08,US.AVGO,BUY,182,1363.05301174,,SIGNAL,atr_breakout,,
2015-09-09,US.ASX,BUY,518,459.01903698,,SIGNAL,atr_breakout,,
2015-09-11,US.AMD,BUY,807,281.4,,SIGNAL,atr_breakout,,
2015-09-14,US.AMD,SELL,807,254.8,-21671.82,STOP_LOSS,atr_breakout,2015-09-11,432.71
2015-09-14,US.KLAC,BUY,379,597.20214512,,SIGNAL,atr_breakout,,
2015-09-15,US.ISRG,SELL,13,7991.817874179999,3800.94,STRAT_EXIT,boll_mr,2015-08-25,203.88
2015-09-15,US.PANW,BUY,172,4274.39056324,,SIGNAL,atr_breakout,,
2015-09-15,US.BKNG,BUY,25,7231.6646988600005,,SIGNAL,atr_breakout,,
2015-09-16,US.WF,BUY,298,2670.99631624,,SIGNAL,atr_breakout,,
2015-09-16,US.SHG,BUY,113,4214.98136556,,SIGNAL,atr_breakout,,
2015-09-16,US.QQQ,BUY,127,13740.609166619999,,QQQ_BETA_FLOOR,core_etf,,
2015-09-18,US.BKNG,SELL,25,7098.25068456,-3512.81,STRAT_EXIT,atr_breakout,2015-09-15,358.25
2015-09-18,US.SHG,SELL,113,3998.2308723,-24944.61,STOP_LOSS,atr_breakout,2015-09-16,928.09
2015-09-18,US.QQQ,SELL,127,13548.8200519,-26077.92,MA200_BREAK,core_etf,2015-09-16,3465.76
2015-09-21,US.KLAC,SELL,379,562.46191162,-13379.72,STOP_LOSS,atr_breakout,2015-09-14,439.51
2015-09-21,US.AMZN,BUY,41,3838.73,,SIGNAL,atr_breakout,,
2015-09-21,US.META,BUY,11,13260.55206448,,SIGNAL,atr_breakout,,
2015-09-22,US.LPL,SELL,198,1245.0223233000002,-14566.85,STOP_LOSS,atr_breakout,2015-09-04,507.35
2015-09-22,US.WF,SELL,298,2530.3606252400004,-42663.48,STOP_LOSS,atr_breakout,2015-09-16,1550.0
2015-09-23,US.ADBE,BUY,15,11970.0,,SIGNAL,atr_breakout,,
2015-09-23,US.COST,BUY,10,17039.76490664,,SIGNAL,atr_breakout,,
2015-09-24,US.AVGO,SELL,182,1294.900361153,-12639.45,STOP_LOSS,atr_breakout,2015-09-08,483.75
2015-09-24,US.AMZN,SELL,41,3736.25,-4354.87,STRAT_EXIT,atr_breakout,2015-09-21,310.57
2015-09-24,US.XEL,BUY,55,3453.7560309,,SIGNAL,atr_breakout,,
2015-09-24,US.SBUX,BUY,28,6536.4991643,,SIGNAL,atr_breakout,,
2015-09-24,US.ISRG,BUY,9,7640.1138002,,SIGNAL,boll_mr,,
2015-09-28,US.PANW,SELL,172,4060.671035078,-37458.19,STOP_LOSS,atr_breakout,2015-09-15,1433.63
2015-09-28,US.META,SELL,11,12380.67869878,-9814.79,STOP_LOSS,atr_breakout,2015-09-21,282.05
2015-09-28,US.ADBE,SELL,15,11272.8,-10627.09,STOP_LOSS,atr_breakout,2015-09-23,348.64
2015-09-28,US.ISRG,SELL,9,7210.01129464,-3935.81,STOP_LOSS,boll_mr,2015-09-24,133.65
2015-09-29,US.SBUX,SELL,28,6209.674206085,-9324.97,STOP_LOSS,atr_breakout,2015-09-24,356.89
2015-09-30,US.NVDA,BUY,6045,83.75818905999999,,SIGNAL,atr_breakout,,
2015-09-30,US.PAYX,BUY,71,4778.4480368800005,,SIGNAL,atr_breakout,,
2015-09-30,US.AEP,BUY,18,5149.37030146,,SIGNAL,atr_breakout,,
2015-10-01,US.VRSK,BUY,39,10403.39924974,,SIGNAL,atr_breakout,,
2015-10-02,US.MSFT,BUY,50,5524.21570176,,SIGNAL,atr_breakout,,
2015-10-09,US.QQQ,BUY,127,13701.72401192,,QQQ_BETA_FLOOR,core_etf,,
2015-10-13,US.QQQ,SELL,127,13646.00477226,-8809.39,MA200_BREAK,core_etf,2015-10-09,3473.16
2015-10-14,US.CPRT,SELL,641,602.175,9036.71,STRAT_EXIT,boll_mr,2015-08-25,762.57
2015-10-14,US.KEP,BUY,129,2957.7318533000002,,SIGNAL,atr_breakout,,
2015-10-15,US.QQQ,BUY,126,13847.5010926,,QQQ_BETA_FLOOR,core_etf,,
2015-10-28,US.VRSK,SELL,39,9671.327910580001,-28927.96,STOP_LOSS,atr_breakout,2015-10-01,782.91
2015-10-28,US.EA,BUY,14,10430.27808844,,SIGNAL,atr_breakout,,
2015-10-29,US.TMUS,SELL,108,4946.4883288648825,9541.8,ATR_TRAIL,atr_breakout,2015-05-21,1058.37
2015-10-29,US.ORLY,BUY,95,2575.53334612,,SIGNAL,atr_breakout,,
2015-10-30,US.EA,SELL,14,9791.71736144,-9076.93,STOP_LOSS,atr_breakout,2015-10-28,283.11
2015-10-30,US.BKNG,BUY,29,7974.35249604,,SIGNAL,atr_breakout,,
2015-11-06,US.COST,SELL,10,18459.84295568,14016.18,STRAT_EXIT,atr_breakout,2015-09-23,355.0
2015-11-06,US.AEP,SELL,18,4891.901786386999,-4722.49,STOP_LOSS,atr_breakout,2015-09-30,180.74
2015-11-06,US.MNST,BUY,68,3505.564944,,SIGNAL,atr_breakout,,
2015-11-06,US.SNPS,BUY,22,7214.2,,SIGNAL,atr_breakout,,
2015-11-09,US.BKNG,SELL,29,7189.7157794,-22962.97,STOP_LOSS,atr_breakout,2015-10-30,439.76
2015-11-09,US.FANG,BUY,5,8579.89367732,,SIGNAL,atr_breakout,,
2015-11-12,US.KEP,SELL,129,2853.10460414,-13864.97,ATR_TRAIL,atr_breakout,2015-10-14,749.6
2015-11-12,US.SNPS,SELL,22,7156.799999999999,-1420.25,STRAT_EXIT,atr_breakout,2015-11-06,316.16
2015-11-13,US.ORLY,SELL,95,2425.08001204,-14523.45,STOP_LOSS,atr_breakout,2015-10-29,475.06
2015-11-13,US.AMAT,BUY,102,2131.11536708,,SIGNAL,atr_breakout,,
2015-11-16,US.KB,BUY,7,3422.7257861999997,,SIGNAL,boll_mr,,
2015-11-17,US.NFLX,BUY,36,1639.4,,SIGNAL,atr_breakout,,
2015-11-27,US.XEL,SELL,55,3578.25188784,6650.47,STRAT_EXIT,atr_breakout,2015-09-24,386.76
2015-11-27,US.NXPI,BUY,25,10899.36172388,,SIGNAL,atr_breakout,,
2015-12-02,US.FANG,SELL,5,8150.8989934539995,-2185.73,STOP_LOSS,atr_breakout,2015-11-09,83.65
2015-12-02,US.MRVL,BUY,158,1219.47985516,,SIGNAL,atr_breakout,,
2015-12-03,US.MRVL,SELL,158,1158.5058624019998,-9816.93,STOP_LOSS,atr_breakout,2015-12-02,375.72
2015-12-03,US.AVGO,BUY,166,1537.5381553,,SIGNAL,atr_breakout,,
2015-12-07,US.ASX,SELL,518,496.39072728,19101.41,STRAT_EXIT,atr_breakout,2015-09-09,494.9
2015-12-08,US.COST,BUY,9,19837.32681406,,SIGNAL,atr_breakout,,
2015-12-09,US.COST,SELL,9,18762.46721594,-9842.6,STOP_LOSS,atr_breakout,2015-12-08,347.4
2015-12-10,US.AMD,BUY,558,343.0,,SIGNAL,atr_breakout,,
2015-12-11,US.NXPI,SELL,25,10272.7347709,-15922.49,STOP_LOSS,atr_breakout,2015-11-27,529.3
2015-12-14,US.AMD,SELL,558,325.84999999999997,-9751.52,STOP_LOSS,atr_breakout,2015-12-10,373.22
2015-12-14,US.HON,BUY,2,10689.66296006,,SIGNAL,boll_mr,,
2015-12-14,US.WDAY,BUY,2,11060.0,,SIGNAL,boll_mr,,
2015-12-17,US.KB,SELL,7,3247.67386174,-1248.1,STOP_LOSS,boll_mr,2015-11-16,46.69
2015-12-17,US.AEP,BUY,11,5261.77879486,,SIGNAL,atr_breakout,,
2015-12-18,US.AEP,SELL,11,5147.736482560001,-1311.09,STRAT_EXIT,atr_breakout,2015-12-17,114.5
2015-12-22,US.AMD,BUY,716,387.8,,SIGNAL,atr_breakout,,
2015-12-24,US.MSFT,SELL,50,6794.07836268,63153.43,STRAT_EXIT,atr_breakout,2015-10-02,615.91
2015-12-24,US.FAST,BUY,57,1101.79290886,,SIGNAL,atr_breakout,,
2015-12-31,US.HON,SELL,2,11235.40376182,1069.01,STRAT_EXIT,boll_mr,2015-12-14,43.85
2015-12-31,US.FAST,SELL,57,1083.47835568,-1105.69,STRAT_EXIT,atr_breakout,2015-12-24,124.56
2016-01-04,US.MNST,SELL,68,3330.2866968,-12145.38,STOP_LOSS,atr_breakout,2015-11-06,464.84
2016-01-04,US.NFLX,SELL,36,1539.44,-3653.98,STOP_LOSS,atr_breakout,2015-11-17,114.44
2016-01-04,US.AMD,SELL,716,368.40999999999997,-14147.02,STOP_LOSS,atr_breakout,2015-12-22,541.45
2016-01-05,US.AVGO,SELL,166,1460.6612475349998,-13004.04,STOP_LOSS,atr_breakout,2015-12-03,497.7
2016-01-05,US.EXC,BUY,43,1900.29164864,,SIGNAL,atr_breakout,,
2016-01-05,US.ADP,BUY,3,9142.27497722,,SIGNAL,boll_mr,,
2016-01-06,US.PAYX,SELL,71,5133.163056220442,24820.31,ATR_TRAIL,atr_breakout,2015-09-30,703.72
2016-01-06,US.QQQ,SELL,126,13968.78304374,13521.46,MA200_BREAK,core_etf,2015-10-15,3504.85
2016-01-06,US.WDAY,SELL,2,10416.0,-1308.83,STOP_LOSS,boll_mr,2015-12-14,42.95
2016-01-07,US.EXC,SELL,43,1878.05069214,-1037.12,STRAT_EXIT,atr_breakout,2016-01-05,162.47
2016-01-07,US.TMUS,BUY,23,5423.52550796,,SIGNAL,atr_breakout,,
2016-01-08,US.NVDA,SELL,6045,101.0620282,103990.79,ATR_TRAIL,atr_breakout,2015-09-30,1117.24
2016-01-08,US.AMAT,SELL,102,2087.25461658,-4686.7,ATR_TRAIL,atr_breakout,2015-11-13,430.27
2016-01-08,US.ADP,SELL,3,8682.21640902,-1406.22,STOP_LOSS,boll_mr,2016-01-05,53.47
2016-01-08,US.TMUS,SELL,23,5339.18038164,-2062.74,STRAT_EXIT,atr_breakout,2016-01-07,247.54
2016-01-08,US.MSFT,BUY,9,6386.4580693200005,,SIGNAL,boll_mr,,
2016-01-11,US.SPY,BUY,2,22792.256387600002,,SIGNAL,boll_mr,,
2016-01-11,US.META,BUY,4,13532.56338896,,SIGNAL,boll_mr,,
2016-01-12,US.ALGN,BUY,6,8647.800000000001,,SIGNAL,boll_mr,,
2016-01-13,US.ALGN,SELL,6,8215.41,-2643.63,STOP_LOSS,boll_mr,2016-01-12,101.18
2016-01-14,US.META,SELL,4,12855.935219512,-2757.94,STOP_LOSS,boll_mr,2016-01-11,105.55
2016-01-19,US.XEL,BUY,129,3769.94871904,,SIGNAL,atr_breakout,,
2016-01-19,US.AEP,BUY,24,5476.858594339999,,SIGNAL,atr_breakout,,
2016-01-20,US.MSFT,SELL,9,6067.135165854,-2928.51,STOP_LOSS,boll_mr,2016-01-08,112.08
2016-01-20,US.SPY,SELL,2,21652.643568220003,-2322.53,STOP_LOSS,boll_mr,2016-01-11,88.89
2016-01-20,US.XEL,SELL,129,3710.17259046,-8189.73,STRAT_EXIT,atr_breakout,2016-01-19,964.94
2016-01-22,US.AEP,SELL,24,5372.81999366,-2625.87,STRAT_EXIT,atr_breakout,2016-01-19,260.39
2016-01-26,US.EA,BUY,15,9623.246020640001,,SIGNAL,atr_breakout,,
2016-01-28,US.UMC,BUY,4558,141.34454404000002,,SIGNAL,atr_breakout,,
2016-01-28,US.FANG,BUY,55,7840.36956598,,SIGNAL,atr_breakout,,
2016-01-28,US.EXC,BUY,62,1938.5182927600001,,SIGNAL,atr_breakout,,
2016-01-28,US.META,BUY,7,15142.426329240001,,SIGNAL,atr_breakout,,
2016-01-28,US.XEL,BUY,30,3806.4222890399997,,SIGNAL,atr_breakout,,
2016-01-29,US.EA,SELL,15,8769.3408782,-12940.12,STOP_LOSS,atr_breakout,2016-01-26,275.89
2016-01-29,US.AEP,BUY,91,5616.9105568800005,,SIGNAL,atr_breakout,,
2016-01-29,US.ROST,BUY,49,7094.0925643,,SIGNAL,atr_breakout,,
2016-01-29,US.PKX,BUY,21,4589.1408848599995,,SIGNAL,atr_breakout,,
2016-01-29,US.PCAR,BUY,30,3073.06928264,,SIGNAL,atr_breakout,,
2016-01-29,US.ORLY,BUY,37,2435.0666788000003,,SIGNAL,atr_breakout,,
2016-02-03,US.ROST,SELL,49,6947.04774428,-7545.6,STRAT_EXIT,atr_breakout,2016-01-29,688.02
2016-02-03,US.PCAR,SELL,30,2919.415818508,-4697.19,STOP_LOSS,atr_breakout,2016-01-29,179.77
2016-02-03,US.CMCSA,BUY,153,2898.71799448,,SIGNAL,atr_breakout,,
2016-02-03,US.TSM,BUY,134,2229.04971492,,SIGNAL,atr_breakout,,
2016-02-04,US.ORLY,SELL,37,2313.31334486,-4590.47,STOP_LOSS,atr_breakout,2016-01-29,175.69
2016-02-04,US.FAST,BUY,244,1164.59879228,,SIGNAL,atr_breakout,,
2016-02-05,US.FANG,SELL,55,7247.017863120001,-33032.93,STOP_LOSS,atr_breakout,2016-01-28,829.81
2016-02-05,US.META,SELL,7,14385.305012778,-5400.55,STOP_LOSS,atr_breakout,2016-01-28,206.69
2016-02-05,US.WF,BUY,36,2478.68987492,,SIGNAL,atr_breakout,,
2016-02-05,US.SHG,BUY,22,3873.0291555199997,,SIGNAL,atr_breakout,,
2016-02-09,US.TSM,SELL,134,2187.65797474,-5839.64,STRAT_EXIT,atr_breakout,2016-02-03,591.84
2016-02-09,US.ISRG,BUY,4,7914.819414879999,,SIGNAL,boll_mr,,
2016-02-11,US.XEL,SELL,30,3950.29025944,4197.53,STRAT_EXIT,atr_breakout,2016-01-28,232.7
2016-02-11,US.CMCSA,SELL,153,2753.782094756,-22596.52,STOP_LOSS,atr_breakout,2016-02-03,864.83
2016-02-11,US.FAST,SELL,244,1106.3688526659998,-14478.06,STOP_LOSS,atr_breakout,2016-02-04,554.12
2016-02-11,US.WF,SELL,36,2349.45337074,-4737.09,STOP_LOSS,atr_breakout,2016-02-05,173.81
2016-02-11,US.SHG,SELL,22,3679.3776977439993,-4341.28,STOP_LOSS,atr_breakout,2016-02-05,166.15
2016-02-12,US.PAYX,BUY,22,4994.28764828,,SIGNAL,atr_breakout,,
2016-02-12,US.CSCO,BUY,43,2574.87436696,,SIGNAL,atr_breakout,,
2016-02-16,US.ADP,BUY,11,9310.07411684,,SIGNAL,atr_breakout,,
2016-02-16,US.HON,BUY,9,11399.48269558,,SIGNAL,atr_breakout,,
2016-02-16,US.PCAR,BUY,32,3240.99564222,,SIGNAL,atr_breakout,,
2016-02-24,US.ADP,SELL,11,9474.53949876,1704.9,STRAT_EXIT,atr_breakout,2016-02-16,206.63
2016-02-24,US.COST,BUY,19,18124.26626276,,SIGNAL,atr_breakout,,
2016-03-02,US.COST,SELL,19,17997.05363148,-2758.98,STRAT_EXIT,atr_breakout,2016-02-24,686.31
2016-03-02,US.AMD,BUY,1070,324.79999999999995,,SIGNAL,atr_breakout,,
2016-03-08,US.ISRG,SELL,4,8817.645795139999,3576.03,STRAT_EXIT,boll_mr,2016-02-09,66.93
2016-03-08,US.XEL,BUY,23,4119.48709802,,SIGNAL,atr_breakout,,
2016-03-09,US.AMD,SELL,1070,308.55999999999995,-17706.96,STOP_LOSS,atr_breakout,2016-03-02,677.7
2016-03-09,US.PEP,BUY,10,10251.837876140002,,SIGNAL,atr_breakout,,
2016-03-16,US.QQQ,BUY,125,13880.39952096,,QQQ_BETA_FLOOR,core_etf,,
2016-03-18,US.PEP,SELL,10,10363.359865040002,1011.59,STRAT_EXIT,atr_breakout,2016-03-09,206.15
2016-03-18,US.ADBE,BUY,21,13078.800000000001,,SIGNAL,atr_breakout,,
2016-03-22,US.XEL,SELL,23,4165.3945450599995,960.07,STRAT_EXIT,atr_breakout,2016-03-08,190.55
2016-03-22,US.LPL,BUY,178,1482.8571261,,SIGNAL,atr_breakout,,
