date,code,side,qty,price,pnl,reason,strategy,trend_score,fundamental_score,news_score,weather_score,total_score,score_label,replacement_from,replacement_score_delta
2016-05-24,US.CDNS,BUY,84,25.21,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-05-24,US.QQQ,BUY,124,100.261208168,,QQQ_BETA_FLOOR,core_etf,,,,,,,,
2016-06-14,US.XEL,BUY,6,31.477540476,,SIGNAL,atr_breakout,26.92837671439031,,,100.0,51.29,OBSERVATION,,
2016-06-15,US.TEAM,BUY,40,25.99,,SIGNAL,atr_breakout,99.58975500853643,,,100.0,99.73,FULL,,
2016-06-17,US.AMD,BUY,457,5.26,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-06-20,US.QQQ,BUY,125,99.316157061,,QQQ_BETA_FLOOR,core_etf,,,,,,,,
2016-06-22,US.LRCX,BUY,118,7.263503345,,SIGNAL,atr_breakout,45.11156994439109,,,100.0,63.41,PARTIAL,,
2016-06-23,US.MU,BUY,79,13.702785272,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.XEL,48.71
2016-06-24,US.XEL,BUY,18,31.852710975,,SIGNAL,atr_breakout,31.074540768261016,,,100.0,54.05,OBSERVATION,,
2016-06-24,US.GLD,BUY,4,126.01,,SIGNAL,atr_breakout,18.691663415480406,,,100.0,45.79,OBSERVATION,,
2016-06-27,US.AEP,BUY,44,46.260572916,,SIGNAL,atr_breakout,42.59982463583821,,,100.0,61.73,PARTIAL,,
2016-06-28,US.ORLY,BUY,31,18.095333423,,SIGNAL,atr_breakout,35.11810972960229,,,100.0,56.75,OBSERVATION,,
2016-06-29,US.SLV,BUY,145,17.37,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.XEL,45.95
2016-06-30,US.INTU,BUY,22,103.295462822,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.GLD,54.21
2016-06-30,US.ADP,BUY,29,73.827311607,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.ORLY,43.25
2016-06-30,US.QQQ,BUY,125,99.670935573,,QQQ_BETA_FLOOR,core_etf,,,,,,,,
2016-07-06,US.GDX,BUY,28,27.723035342,,SIGNAL,atr_breakout,78.63149665353231,,,100.0,85.75,FULL,,
2016-07-20,US.MSFT,BUY,15,49.431623708,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-07-27,US.AAPL,BUY,39,23.436541865,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-07-28,US.GLW,BUY,60,17.263382969,,SIGNAL,atr_breakout,99.14279876775541,,,100.0,99.43,FULL,,
2016-07-29,US.GOOGL,BUY,29,39.219232975,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-08-24,US.ON,BUY,26,10.71,,SIGNAL,atr_breakout,27.196654241245948,,,100.0,51.46,OBSERVATION,,
2016-08-24,US.CMCSA,BUY,4,23.720262232,,SIGNAL,boll_mr,25.699247112391827,,,100.0,50.47,OBSERVATION,,
2016-08-25,US.ON,BUY,85,11.01,,SIGNAL,atr_breakout,44.49152762945036,,,100.0,62.99,PARTIAL,,
2016-08-29,US.TTWO,BUY,26,44.17,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.CMCSA,49.53
2016-09-12,US.FAST,BUY,43,7.887762426,,SIGNAL,boll_mr,48.91039442675435,,,100.0,65.94,PARTIAL,,
2016-09-15,US.LSCC,BUY,142,6.46,,SIGNAL,atr_breakout,56.60475967676166,,,100.0,71.07,PARTIAL,,
2016-09-21,US.ADBE,BUY,11,107.78,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-09-27,US.STX,BUY,57,25.788427002,,SIGNAL,atr_breakout,94.25837199911383,,,100.0,96.17,FULL,,
2016-09-27,US.AMZN,BUY,32,40.8055,,SIGNAL,atr_breakout,79.65958044683849,,,100.0,86.44,FULL,,
2016-09-29,US.NXPI,BUY,17,84.689795714,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-09-29,US.QCOM,BUY,26,51.219143753,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-10-03,US.TSLA,BUY,69,14.2465242,,SIGNAL,atr_breakout,47.998928136653895,,,100.0,65.33,PARTIAL,,
2016-10-06,US.LRCX,BUY,153,8.580855738,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-10-07,US.STM,BUY,132,7.589480427,,SIGNAL,atr_breakout,60.317829700650236,,,100.0,73.55,PARTIAL,,
2016-10-18,US.GOOG,BUY,10,39.415483308,,SIGNAL,atr_breakout,29.692042238082134,,,100.0,53.13,OBSERVATION,,
2016-10-18,US.GOOGL,BUY,9,40.713483075,,SIGNAL,atr_breakout,15.366492959840444,,,100.0,43.58,OBSERVATION,,
2016-10-19,US.SCCO,BUY,96,17.492732946,,SIGNAL,atr_breakout,88.81518404182371,,,100.0,92.54,FULL,,
2016-10-21,US.MSFT,BUY,28,53.075861785,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-10-21,US.META,BUY,10,130.920319291,,SIGNAL,atr_breakout,84.32099564972997,,,100.0,89.55,FULL,,
2016-10-24,US.COHR,BUY,46,27.25,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.GOOGL,56.42
2016-10-24,US.TMUS,BUY,24,48.9526873,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.GOOG,46.87
2016-10-25,US.AMD,BUY,158,7.5,,SIGNAL,atr_breakout,97.25333970487245,,,100.0,98.17,FULL,,
2016-10-26,US.MDLZ,BUY,7,34.990253266,,SIGNAL,atr_breakout,27.043102419942016,,,100.0,51.36,OBSERVATION,,
2016-10-27,US.STM,BUY,162,7.927399532,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-10-28,US.SMCI,BUY,546,2.44,,SIGNAL,atr_breakout,96.86215207540654,,,100.0,97.91,FULL,,
2016-10-28,US.MDLZ,BUY,25,35.699563176,,SIGNAL,atr_breakout,57.00388444086508,,,100.0,71.34,PARTIAL,,
2016-11-01,US.HWM,BUY,49,18.605892865,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-02,US.ADP,BUY,20,72.737506196,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-02,US.CCJ,BUY,133,7.786225601,,SIGNAL,atr_breakout,41.30096303629356,,,100.0,60.87,PARTIAL,,
2016-11-02,US.GLD,BUY,2,123.64,,SIGNAL,atr_breakout,38.66118562827208,,,100.0,59.11,OBSERVATION,,
2016-11-03,US.LSCC,BUY,177,7.55,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-03,US.TTWO,BUY,25,48.29,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.GLD,40.89
2016-11-09,US.GILD,BUY,22,55.401991892,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-10,US.PCAR,BUY,49,27.649636813,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-10,US.EMR,BUY,27,44.237426084,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-17,US.AMD,BUY,120,8.46,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-11-17,US.MU,BUY,67,18.706008649,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-12-01,US.ROK,BUY,12,115.273453141,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-12-01,US.FANG,BUY,3,84.780816064,,SIGNAL,atr_breakout,33.733219377864756,,,100.0,55.82,OBSERVATION,,
2016-12-01,US.PCAR,BUY,10,29.067100016,,SIGNAL,atr_breakout,29.18728367186551,,,100.0,52.79,OBSERVATION,,
2016-12-06,US.AMD,BUY,104,9.45,,SIGNAL,atr_breakout,49.10985403799076,,,100.0,66.07,PARTIAL,,
2016-12-07,US.WDC,BUY,26,46.270013941,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.PCAR,47.21
2016-12-12,US.EQIX,BUY,3,297.477050452,,SIGNAL,atr_breakout,65.53175660367206,,,100.0,77.02,PARTIAL,,
2016-12-13,US.MSFT,BUY,21,56.407975153,,SIGNAL,atr_breakout,69.20862490838414,,,100.0,79.47,PARTIAL,,
2016-12-15,US.MDLZ,BUY,49,35.304606522,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2016-12-15,US.ON,BUY,120,13.03,,SIGNAL,atr_breakout,70.34550328227219,,,100.0,80.23,FULL,,
2017-01-03,US.DLR,BUY,4,71.83373712,,SIGNAL,atr_breakout,26.91569974601249,,,100.0,51.28,OBSERVATION,,
2017-01-04,US.ANET,BUY,245,6.358125,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-01-12,US.TEAM,BUY,57,26.81,,SIGNAL,atr_breakout,95.33739411787182,,,100.0,96.89,FULL,,
2017-01-17,US.GLD,BUY,14,115.85,,SIGNAL,atr_breakout,71.68415842145086,,,100.0,81.12,FULL,,
2017-01-18,US.ASML,BUY,15,105.067385917,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-02-02,US.SNPS,BUY,25,64.18,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-02-17,US.ANET,BUY,219,7.44125,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-02-21,US.AMAT,BUY,49,33.113090152,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-02-24,US.INTU,BUY,13,119.507273184,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-03-07,US.TXN,BUY,5,61.338120295,,SIGNAL,atr_breakout,36.47426417507537,,,100.0,57.65,OBSERVATION,,
2017-03-13,US.ALGN,BUY,15,107.99,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.TXN,42.35
2017-03-15,US.ALGN,BUY,14,110.31,,SIGNAL,atr_breakout,97.69739082491004,,,100.0,98.46,FULL,,
2017-03-21,US.PEP,BUY,4,84.062508719,,SIGNAL,atr_breakout,25.915742414675947,,,100.0,50.61,OBSERVATION,,
2017-03-22,US.AEP,BUY,8,46.937640758,,SIGNAL,atr_breakout,27.055434822679658,,,100.0,51.37,OBSERVATION,,
2017-03-24,US.MU,BUY,62,27.727415323,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.PEP,49.39
2017-03-24,US.ASML,BUY,14,113.750171102,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.AEP,48.63
2017-03-27,US.COHR,BUY,166,39.4,,SIGNAL,atr_breakout,86.14641869327636,,,100.0,90.76,FULL,,
2017-03-30,US.WDC,BUY,122,56.79391412,,SIGNAL,atr_breakout,98.91551543574224,,,100.0,99.28,FULL,,
2017-03-30,US.SBUX,BUY,87,47.583801569,,SIGNAL,atr_breakout,40.54084359430789,,,100.0,60.36,PARTIAL,,
2017-03-31,US.AMZN,BUY,112,44.327,,SIGNAL,atr_breakout,92.72657809639061,,,100.0,95.15,FULL,,
2017-04-05,US.VRTX,BUY,8,114.11,,SIGNAL,atr_breakout,38.98342726020101,,,100.0,59.32,OBSERVATION,,
2017-04-07,US.DLR,BUY,12,79.295995843,,SIGNAL,atr_breakout,22.070585969785444,,,100.0,48.05,OBSERVATION,,
2017-04-11,US.STX,BUY,102,33.946282648,,SIGNAL,atr_breakout,64.81882616122817,,,100.0,76.55,PARTIAL,,
2017-04-12,US.PEP,BUY,62,85.446377522,,SIGNAL,atr_breakout,95.67698627004535,,,100.0,97.12,FULL,,
2017-04-13,US.GLD,BUY,9,122.6,,SIGNAL,atr_breakout,38.41428668477505,,,100.0,58.94,OBSERVATION,,
2017-04-19,US.LRCX,BUY,449,11.877572284,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-04-19,US.ISRG,BUY,49,89.742648837,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.DLR,51.95
2017-04-20,US.TTWO,BUY,61,62.03,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.GLD,41.06
2017-04-24,US.MSFT,BUY,53,60.849856833,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.VRTX,40.68
2017-04-26,US.COST,BUY,21,150.45682758,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-05-01,US.TSLA,BUY,134,21.52178478,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-05-04,US.REGN,BUY,6,430.752233239,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-05-17,US.ROST,BUY,4,56.077763546,,SIGNAL,boll_mr,38.74155250453344,,,100.0,59.16,OBSERVATION,,
2017-05-18,US.XLI,BUY,5,55.871052993,,SIGNAL,boll_mr,20.352944853508657,,,100.0,46.9,OBSERVATION,,
2017-05-19,US.QCOM,BUY,79,44.547714105,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.XLI,53.1
2017-05-24,US.INTU,BUY,22,129.051474983,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.ROST,40.84
2017-05-31,US.NXPI,BUY,31,96.831133468,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-06-26,US.FN,BUY,64,46.23,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-06-28,US.GLW,BUY,27,24.162655313,,SIGNAL,atr_breakout,22.474902025127534,,,100.0,48.32,OBSERVATION,,
2017-07-05,US.XAR,BUY,40,67.198853279,,SIGNAL,atr_breakout,55.581962998144085,,,100.0,70.39,PARTIAL,,
2017-07-11,US.COPX,BUY,228,18.290914955,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-07-14,US.ASML,BUY,28,122.04820362,,SIGNAL,atr_breakout,96.1917424911411,,,100.0,97.46,FULL,US.GLW,49.14
2017-07-18,US.NFLX,BUY,174,18.36,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-07-25,US.CDNS,BUY,97,36.64,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-07-27,US.ADP,BUY,36,95.082979027,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-08-02,US.AAPL,BUY,96,36.457926002,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-08-10,US.GLD,BUY,28,122.21,,SIGNAL,atr_breakout,71.72026505563835,,,100.0,81.15,FULL,,
2017-08-22,US.MNST,BUY,146,27.69,,SIGNAL,atr_breakout,73.04546327886312,,,100.0,82.03,FULL,,
2017-08-23,US.EQIX,BUY,7,390.192785405,,SIGNAL,atr_breakout,64.5607614470804,,,100.0,76.37,PARTIAL,,
2017-09-08,US.OKTA,BUY,120,30.3,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-13,US.COST,BUY,27,145.192173787,,SIGNAL,atr_breakout,87.03563555459424,,,100.0,91.36,FULL,,
2017-09-13,US.AMZN,BUY,48,49.98,,SIGNAL,atr_breakout,51.70429671367992,,,100.0,67.8,PARTIAL,,
2017-09-14,US.TSLA,BUY,135,25.17574824,,SIGNAL,atr_breakout,86.39612633103638,,,100.0,90.93,FULL,,
2017-09-18,US.NVDA,BUY,858,4.62793785,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-18,US.KLAC,BUY,360,8.811615001,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-20,US.CPRT,BUY,468,8.465,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-20,US.XLI,BUY,52,60.761454816,,SIGNAL,atr_breakout,88.62857295617904,,,100.0,92.42,FULL,,
2017-09-21,US.HWM,BUY,150,26.34523625,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-21,US.HON,BUY,27,116.449220539,,SIGNAL,atr_breakout,74.54018980625767,,,100.0,83.03,FULL,,
2017-09-27,US.CTAS,BUY,136,32.798064365,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-09-27,US.XAR,BUY,47,75.577104452,,SIGNAL,atr_breakout,75.42274186415293,,,100.0,83.62,FULL,,
2017-09-27,US.ROST,BUY,48,59.430064449,,SIGNAL,atr_breakout,72.90043158663872,,,100.0,81.93,FULL,,
2017-09-28,US.MU,BUY,82,37.021902415,,SIGNAL,atr_breakout,72.72102687970674,,,100.0,81.81,FULL,,
2017-09-29,US.AMAT,BUY,64,47.368136199,,SIGNAL,atr_breakout,85.5648395718891,,,100.0,90.38,FULL,,
2017-10-02,US.PPA,BUY,64,48.786215113,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-10-23,US.STM,BUY,184,19.183752153,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-10-25,US.SNPS,BUY,30,85.69,,SIGNAL,atr_breakout,67.67301760126311,,,100.0,78.45,PARTIAL,,
2017-11-08,US.LSCC,BUY,560,6.4,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-09,US.URA,BUY,306,11.055239535,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-10,US.MNST,BUY,108,30.58,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-14,US.PEP,BUY,37,88.274819356,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-16,US.CSCO,BUY,117,27.948304194,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-20,US.MRVL,BUY,160,20.468235955,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-24,US.OKTA,BUY,113,31.28,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-27,US.ISRG,BUY,19,134.565321,,SIGNAL,atr_breakout,65.69528870310575,,,100.0,77.13,PARTIAL,,
2017-11-29,US.COST,BUY,27,158.613738048,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-11-29,US.ORLY,BUY,218,15.754666745,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-12-04,US.ORLY,BUY,233,16.69266675,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-12-04,US.CMCSA,BUY,105,29.721731719,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2017-12-08,US.DXCM,BUY,45,15.3825,,SIGNAL,atr_breakout,33.71295694987055,,,100.0,55.81,OBSERVATION,,
2017-12-11,US.MELI,BUY,7,288.664200464,,SIGNAL,atr_breakout,67.76495810199505,,,100.0,78.51,PARTIAL,,
2017-12-14,US.TXN,BUY,9,79.181489273,,SIGNAL,atr_breakout,29.855007255970197,,,100.0,53.24,OBSERVATION,,
2017-12-19,US.AA,BUY,75,44.291328306,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.TXN,46.76
2017-12-29,US.GLD,BUY,39,123.65,,SIGNAL,atr_breakout,84.53078105939548,,,100.0,89.69,FULL,,
2017-12-29,US.SLV,BUY,54,15.99,,SIGNAL,atr_breakout,33.30251252253951,,,100.0,55.54,OBSERVATION,,
2018-01-02,US.ON,BUY,178,21.81,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.SLV,44.46
2018-01-03,US.NVDA,BUY,743,5.24650025,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-01-31,US.TTWO,BUY,31,126.67,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-02-01,US.IDXX,BUY,20,193.95,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-02-28,US.BKNG,BUY,95,79.669262447,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-02-28,US.OKTA,BUY,35,38.59,,SIGNAL,atr_breakout,14.638446930550911,,,100.0,43.09,OBSERVATION,,
2018-03-02,US.NFLX,BUY,52,30.105,,SIGNAL,atr_breakout,35.661295024489156,,,100.0,57.11,OBSERVATION,,
2018-03-02,US.TEAM,BUY,25,58.17,,SIGNAL,atr_breakout,29.260088135754124,,,100.0,52.84,OBSERVATION,,
2018-03-05,US.MU,BUY,132,50.744193432,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-03-05,US.NFLX,BUY,171,31.5,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-03-05,US.VRTX,BUY,18,173.16,,SIGNAL,atr_breakout,41.15511470562435,,,100.0,60.77,PARTIAL,,
2018-03-05,US.WDAY,BUY,6,132.92,,SIGNAL,atr_breakout,35.08355561033532,,,100.0,56.72,OBSERVATION,,
2018-03-05,US.PANW,BUY,26,30.044699369,,SIGNAL,atr_breakout,22.591696709975555,,,100.0,48.39,OBSERVATION,,
2018-03-06,US.LRCX,BUY,191,18.510478117,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.PANW,51.61
2018-03-13,US.DXCM,BUY,54,16.2275,,SIGNAL,atr_breakout,30.804190679764528,,,100.0,53.87,OBSERVATION,,
2018-03-14,US.COHR,BUY,90,44.8,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.TEAM,47.16
2018-03-21,US.DXCM,BUY,157,16.927499999,,SIGNAL,atr_breakout,66.49803000703376,,,100.0,77.67,PARTIAL,,
2018-03-23,US.GLD,BUY,29,127.61,,SIGNAL,atr_breakout,58.1082501825379,,,100.0,72.07,PARTIAL,,
2018-03-26,US.FANG,BUY,9,102.746874532,,SIGNAL,atr_breakout,30.40639813747808,,,100.0,53.6,OBSERVATION,,
2018-03-26,US.GDX,BUY,45,20.573672313,,SIGNAL,atr_breakout,17.283496808634997,,,100.0,44.86,OBSERVATION,,
2018-04-03,US.CCJ,BUY,630,9.42371603,,SIGNAL,atr_breakout,66.36036554713016,,,100.0,77.57,PARTIAL,,
2018-04-05,US.PANW,BUY,205,32.733005803,,SIGNAL,atr_breakout,90.58990211807382,,,100.0,93.73,FULL,,
2018-04-05,US.ROST,BUY,55,73.547437564,,SIGNAL,atr_breakout,43.48397055747907,,,100.0,62.32,PARTIAL,,
2018-04-09,US.AA,BUY,25,48.194906252,,SIGNAL,atr_breakout,38.401514543050105,,,100.0,58.93,OBSERVATION,,
2018-04-10,US.FTNT,BUY,427,11.246,,SIGNAL,atr_breakout,55.96151370305014,,,100.0,70.64,PARTIAL,,
2018-04-10,US.VRSK,BUY,12,101.225500633,,SIGNAL,atr_breakout,19.399852831812044,,,100.0,46.27,OBSERVATION,,
2018-04-11,US.GDX,BUY,186,20.857889711,,SIGNAL,atr_breakout,53.88621800851333,,,100.0,69.26,PARTIAL,,
2018-04-12,US.BKR,BUY,37,26.285142635,,SIGNAL,atr_breakout,27.579725194837906,,,100.0,51.72,OBSERVATION,,
2018-04-16,US.COST,BUY,25,174.312223029,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-04-17,US.NFLX,BUY,112,33.606,,SIGNAL,atr_breakout,96.29700226953132,,,100.0,97.53,FULL,US.BKR,45.81
2018-04-18,US.ISRG,BUY,21,157.0084299,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.AA,41.07
2018-04-20,US.GE,BUY,50,68.592601915,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-04-23,US.LMT,BUY,13,283.503413954,,SIGNAL,atr_breakout,55.403830229609596,,,100.0,70.27,PARTIAL,,
2018-04-23,US.OKTA,BUY,72,43.32,,SIGNAL,atr_breakout,54.13930872826784,,,100.0,69.43,PARTIAL,,
2018-04-23,US.PEP,BUY,13,79.348983237,,SIGNAL,boll_mr,50.8307903969738,,,100.0,67.22,PARTIAL,,
2018-04-24,US.CDNS,BUY,145,40.09,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-04-24,US.CIEN,BUY,39,26.85,,SIGNAL,atr_breakout,23.53907418385418,,,100.0,49.03,OBSERVATION,,
2018-04-26,US.ORLY,BUY,306,17.160000085,,SIGNAL,atr_breakout,91.4302342855086,,,100.0,94.29,FULL,,
2018-04-26,US.META,BUY,24,172.643922222,,SIGNAL,atr_breakout,87.33537884888712,,,100.0,91.56,FULL,,
2018-04-26,US.AMD,BUY,305,11.04,,SIGNAL,atr_breakout,80.12375508239873,,,100.0,86.75,FULL,,
2018-05-04,US.AAPL,BUY,82,43.146851068,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-05-15,US.TTD,BUY,404,8.022,,SIGNAL,atr_breakout,72.74577913874312,,,100.0,81.83,FULL,,
2018-06-04,US.GILD,BUY,62,51.706650042,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-06-06,US.URA,BUY,275,11.764198774,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-06-14,US.CMCSA,BUY,127,25.171387365,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-06-18,US.GOOG,BUY,54,58.160215581,,SIGNAL,atr_breakout,93.58069063028279,,,100.0,95.72,FULL,,
2018-06-25,US.AEP,BUY,57,50.452434748,,SIGNAL,atr_breakout,58.794280196222125,,,100.0,72.53,PARTIAL,,
2018-06-25,US.PEP,BUY,8,85.082284275,,SIGNAL,atr_breakout,21.039753788872204,,,100.0,47.36,OBSERVATION,,
2018-06-26,US.EQIX,BUY,8,368.280334422,,SIGNAL,atr_breakout,86.60675769692068,,,100.0,91.07,FULL,,
2018-07-05,US.EQIX,BUY,8,377.852189267,,SIGNAL,atr_breakout,86.50288161598544,,,100.0,91.0,FULL,,
2018-07-09,US.AMGN,BUY,20,152.307860599,,SIGNAL,atr_breakout,89.24959586344181,,,100.0,92.83,FULL,,
2018-07-16,US.MELI,BUY,11,343.25,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-07-17,US.MELI,BUY,10,359.8,,SIGNAL,atr_breakout,91.23517032443701,,,100.0,94.16,FULL,,
2018-07-23,US.CTAS,BUY,18,47.227159453,,SIGNAL,atr_breakout,25.83430690159931,,,100.0,50.56,OBSERVATION,,
2018-07-24,US.GOOGL,BUY,61,62.354585852,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,US.PEP,52.64
2018-07-26,US.QCOM,BUY,75,51.535880441,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-07-27,US.LRCX,BUY,238,16.980388801,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-08-08,US.ROST,BUY,34,84.930585186,,SIGNAL,atr_breakout,49.72586883536685,,,100.0,66.48,PARTIAL,,
2018-08-09,US.EXC,BUY,125,23.183916092,,SIGNAL,atr_breakout,65.3851638445839,,,100.0,76.92,PARTIAL,,
2018-08-10,US.TTD,BUY,317,12.793,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-08-16,US.CSCO,BUY,126,36.002551345,,SIGNAL,atr_breakout,75.94538779989247,,,100.0,83.96,FULL,,
2018-08-24,US.TEAM,BUY,49,86.11,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-09-05,US.XEL,BUY,118,38.694779298,,SIGNAL,atr_breakout,74.33520300107939,,,100.0,82.89,FULL,,
2018-09-07,US.AVGO,BUY,288,18.769254422,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-09-07,US.OKTA,BUY,60,71.92,,SIGNAL,atr_breakout,100.0,,,100.0,100.0,FULL,,
2018-09-10,US.AVGO,BUY,233,19.426895097,,SIGNAL,atr_breakout,87.19289158454879,,,100.0,91.46,FULL,,
